自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
神奈川県厚木市,2024.05.01,広報あつぎ 第1422号（2024年5月1日発行）,気楽にスポーツ,スポーツ,"■スポーツとの出合いの場
「そこのピンをよく狙って投げるんだよ」「シャトルをしっかり見てね」「ナイスバッティング」ー。荻野運動公園で年に3回開かれているイベント「スポーツなじみDAY(デー)」(下記参照)。運動に汗を流す表情は皆、はつらつとしています。
スポーツなじみDAYは、気軽に体を動かす機会を作るため、2005年に始まりました。誰でも無料で体験でき、市内外から親子連れなどが毎回500人ほど訪れます。体験できる種目は、年齢や体力に関わらず楽しめるよう考案されたニュースポーツが中心。県の協力を得て、車いすバドミントンやボッチャなどのパラスポーツコーナーも設けられています。初めての人も楽しめるようにサポートするスポーツ推進委員の千葉トミイさんは「大人から子どもまで気軽にできるスポーツなので、たくさんの人に体験してほしい」と話します。
スポーツには、体や心を健やかにする魅力があります。市では、市民の皆さんが爽やかに汗を流し、スポーツを見て楽しめる環境づくりを進めていきます。

■スポーツなじみDAY
気軽に楽しめるニュースポーツを体験できます。
日時：5月18日　10?15時
※雨天時は屋内のみ
場所：荻野運動公園
種目：
・屋外…モルック、ターゲット・バードゴルフ、ティーボールなど
・屋内…セストシューター、バウンスボール、ドッヂビー、カーレット、体力チェックコーナーなど
※室内履きをお持ちください。
9・3月にも実施。パラスポーツの種目は毎回異なります。
愛TV(市広報番組あつぎ愛テレビ)：5/1?

問合せ：スポーツ魅力創造課
【電話】225?2531"
神奈川県厚木市,2024.05.01,広報あつぎ 第1422号（2024年5月1日発行）,【Zoom Up】電気使用量を減らしCO2削減 省エネ家電への買い換えを補助,くらし,"電化製品は快適な生活に欠かせない一方で、多くの電気を使用しCO2排出増加の原因にもなっています。市では、冷蔵庫とエアコンを省エネ性能の高い物に買い換える費用を補助する制度を6月10日からスタート。太陽光発電や電気自動車の導入促進などと併せ、地球温暖化防止に取り組んでいきます。

市では、地球温暖化の原因となる二酸化炭素(CO2)などの温室効果ガスの排出量を実質ゼロにする「カーボンニュートラル」を目指しています。市内の温室効果ガスの約2割は家庭から排出されています。そのため、電気使用量が多い冷蔵庫とエアコンの省エネがCO2排出量削減に効果的です。市では6月10日から、省エネ性能が高い冷蔵庫とエアコンに買い換える費用を補助する制度を始めます。

◆買い換えを後押し
対象の家電は、省エネ基準達成率が一定以上の物です(下記参照)。市内登録店舗で買い換えると、購入・設置などに掛かった費用の2分の1(上限5万円)を助成します。10年前の製品を使い続けた場合と比べ、大きな削減効果が期待できます(下記参照)。
エアコンの買い換えを考えている星野陽介さん(37・金田)は「補助を利用して省エネ効果が高い物を選びたい。今まで省エネをあまり考えたことが無かったので、この機会に他の家電も環境に配慮した商品か意識したい」と話します。
他にも、自宅窓の断熱リフォームや太陽光発電設置にかかる費用、電気自動車の購入に対する補助などを実施しています。

◆カーボンニュートラル実現に向けて
市は温室効果ガス排出の実質ゼロを目指す「ゼロカーボンシティ」を2021年に表明。公共施設などでの再生可能エネルギーの普及・促進やごみの減量・資源化、森林の保全などに取り組んでいます。
今後も豊かで暮らしやすい環境を次世代につなぐため、できることから始めてみませんか。

■補助の申請手続きの概要
補助開始：6月10日?9月30日
補助件数：400件(先着順。予算が無くなり次第終了)
対象家電：
・冷蔵庫(450L以上)…2021年省エネ基準達成率105%以上
・エアコン…2027年省エネ基準達成率100%以上
補助額：購入・設置にかかった費用の2分の1(上限5万円)
※1世帯各1台まで
手続きの流れ：
(1)対象商品の購入
6月10日以降に市内の登録店舗で対象家電と家電リサイクル券を購入し、申請チケットをもらう
(2)交換・設置
対象家電を設置後、家電リサイクル券の控えを受け取る
(3)申請
申請チケットに記載されている二次元バーコードから、シリアルナンバーなどを入力し、必要書類を添えて電子申請(郵送による申請も可能)

市内登録店舗などの詳細は市HPに掲載

■家電の買い換えによる省エネ効果
▽10年前の物から省エネ性能の高い家電に買い換えた場合の年間効果
<img class=""alignnone size-full wp-image-8578623"" src=""https://mykoho.jp/wp-content/uploads/2024/04/ynatsugi240501_1.jpg"" alt="""" width=""314"" height=""216"" />
※出典：資源エネルギー庁省エネポータルサイト

▽家庭でできる省エネ
・冷蔵庫の設定温度を見直す
・冷蔵庫に物を詰め込みすぎない
・エアコンの冷やしすぎ・暖めすぎに注意する

問合せ：環境政策課
【電話】225?2749"
神奈川県厚木市,2024.05.01,広報あつぎ 第1422号（2024年5月1日発行）,子育て世帯をサポート 小学生預かりサービス,子育て,"夏休みの期間中、働く保護者に代わって小学生を預かり、日中の生活や遊びの場を提供します。

日時：7月20日?8月26日(日曜、祝日、8月11?15日を除く)　7時30分?18時
場所：ぼうさいの丘公園
対象：
(1)保護者が就労などの理由で昼間家庭にいない
(2)保護者が実施場所に送迎できる
(3)市立放課後児童クラブを利用していない
?の全てを満たす市内在住の小学生50人
費用：児童1人1万1000円(昼食、飲み物は各自で用意)
申込み：こども育成課や市HPにある申請書に必要書類を添え、直接または郵送で5月13日?6月10日(消印有効)に〒243-8511こども育成課へ。審査あり。

■5月は春のこどもまんなか月間・あつぎ子ども月間
家族の絆を大切にしながら、地域ぐるみで子育てを応援し、子どもたちの成長を支え合いましょう。

問合せ：こども育成課
【電話】225-2582"
神奈川県厚木市,2024.05.01,広報あつぎ 第1422号（2024年5月1日発行）,【Zoom Up】災害の被害想定を分かりやすく 3Dデジタルマップを公開,くらし,"「あつぎ3Dデジタルマップ」は、市内の建物や地形、形状などを三次元化し、ハザードマップなどの情報と重ね合わせて見られる地図です。マップで自宅や会社の周辺などを確認、災害に備えましょう。

市では、台風や集中豪雨による風水害や地震に備えるため、ハザードマップを作成し配布しています。情報伝達のデジタル化が進む中、パソコンやスマートフォンでより詳しく確認できるよう、あつぎ3Dデジタルマップ(以下デジタルマップ)を4月から公開しました。

愛TV(市広報番組あつぎ愛テレビ)：5/1〜

◆災害リスクを可視化
デジタルマップには、市内全域の建物や地形などが立体的に表示されます。洪水浸水・土砂災害・地震(震度分布図・液状化危険度)ハザードマップの情報を重ね合わせると、市内で想定される災害リスクを三次元で確認できます。紙のマップに比べ、直感的に被害想定が分かるため、避難経路や自宅で必要な備えをイメージしやすくなります。
市では、市民の皆さんがアクセスしやすく、知りたい情報を簡単に見られるよう、災害の種類に応じたアクセス方法を設けました(下記参照)。使い方は、市ホームページからデジタルマップにアクセス後、確認したい災害情報を選ぶだけです。
災害情報に加え、走行ビッグデータを活用したヒヤリハットマップも閲覧できるように整備しました(下記参照)。

◆より災害に強いまちに
デジタルマップは、住んでいる地域に合わせた具体的な備えや子どもたちの防災教育にも役立てられます。市では今後、市民の皆さんに被災想定や復興に向けての理解を深めてもらうため、復興まちづくり訓練の実施を計画。地域の特性に合った対策をすることで、復興に向けたスムーズな体制を整えるようにします。デジタルマップのデータは、国土交通省のサイトにもオープンデータとして公開。民間企業や大学による、観光・まちづくり・地域活性化など、災害以外の分野での活用も期待されています。
これから本格的な台風・大雨シーズンがやってきます。デジタルマップを確認し、いざという時に備え、身の回りのできることから始めてみませんか。

問合せ：都市計画課
【電話】225-2400

■あつぎ3Dデジタルマップの使い方
(1)「あつぎ3Dデジタルマップ」で検索
(2)知りたい災害の画像をクリック
※情報を加えたい場合はレイヤーから選択

問合せ：都市計画課
【電話】225-2400

■24時間365日分のデータから交通事故や混雑箇所を解析　走行ビッグデータのマップが完成
市内を走行する車両から得られる膨大な量の交通データを解析し、二つの地図に表示しました。事故防止や混雑緩和に活用できます。

▽交通安全マップ
過去3年分の交通事故の詳細と事故につながるヒヤリハット箇所を表示

▽交通混雑マップ
市内を走行する車両の情報を解析し、混雑箇所を表示

▼ビッグデータを使った市の取り組み
▽ヒヤリハット地点、交通事故が多い箇所
地域の実態に合わせて、路面標示や速度抑制効果が得られる安全対策を実施

▽交通混雑箇所
混雑解消に向けて警察・国・県と協議

問合せ：道路総務課
【電話】225-2300"
神奈川県厚木市,2024.05.01,広報あつぎ 第1422号（2024年5月1日発行）,集まれ厚木の大学生 あつぎにぎわいアドベンチャー隊 募集,くらし,"学生視点でまちを盛り上げる活動を企画・運営する大学生を募集します。厚木の魅力を発信してみませんか。

対象：市内5大学(神奈川工科・松蔭・湘北短期・東京工芸・東京農業大学)の学生
活動期間：6月下旬?2025年3月31日
申込み：電話またはEメールに氏名、学校名、学年を書き、商業観光課へ。
【メール】3800@city.atsugi.kanagawa.jp

■アドベンチャー隊って?
本厚木駅周辺の中心市街地のにぎわいを創出するため、市内5大学の学生で構成する団体です。厚木の魅力発信に向けた活動を実施。学生同士の交流も魅力の一つです。

■どんな活動をしているの?
SNSで厚木のお薦めスポット・飲食店の情報発信、ハロウィーンクイズラリーやよしもとお笑いライブなどのイベントを企画・運営しています。

愛TV(市広報番組あつぎ愛テレビ)：5/1〜

問合せ：商業観光課
【電話】225-2840"
神奈川県厚木市,2024.05.01,広報あつぎ 第1422号（2024年5月1日発行）,【特集】厚木の魅力を再発見 あなたが思うまちの魅力は!?(1),くらし,"私たちが住むまちには、イベントや自然、食など、色んな魅力がたくさんあります。多くの方に「やっぱり厚木がいい!」と感じてもらうには、魅力に気づき、伝えていくことが大切です。特集では、まちの人たちが思う「厚木の魅力」を聞きました。

■[市民アンケート]厚木に住み続けたいですか
<img class=""alignnone size-full wp-image-8578628"" src=""https://mykoho.jp/wp-content/uploads/2024/04/ynatsugi240501_2.jpg"" alt="""" width=""344"" height=""231"" />

▽住み続けたい理由
・自分の家や土地がある
・自然環境が良い
・買い物が便利
・子育て環境が充実している
・住み慣れて愛着がある
・交通の便が良い
・生まれ育ったところである
・人間関係が良い　など

調査期間：2023年7月1?20日
回答数：2859人
23年市民意識調査抜粋

■伝統芸能が身近に
市民リポーター　大坪政文さん(77・中町)
市民リポーターとして約10年間、厚木の魅力を伝える活動をしています。市内には自然やイベントなど多くの魅力があります。中でも、古くから伝わる人形芝居や里神楽などの伝統芸能が残り、子どもから大人まで親しみやすいのは、私たち市民にとって大きな財産です。
厚木の歴史や文化を知ることは、まちの誇りや愛着にもつながっていくと思います。貴重な文化財を継承し、これからも身近なもので在り続けてほしいです。

▽MEMO
市内には国や市が指定する無形民俗文化財などの民俗芸能があります。
・相模人形芝居(長谷・林座)
・相模里神楽
・双盤念仏
・相模ささら踊り(長谷・愛甲)　など

問合せ：文化魅力創造課
【電話】225-2509

■楽しいイベントが盛りだくさん
保育士　脇山莉緒さん(20・温水)
3月まで、学生視点でイベントの企画・運営やまちの魅力をPRする「あつぎにぎわいアドベンチャー隊」で活動していました。厚木の魅力は、鮎まつりや飯山桜まつり、国際大道芸など楽しめるイベントがたくさんあることです。市内だけでなく市外からも足を運んでくれるきっかけにもなっていて、厚木を楽しんでいる人や、「また来たい」などの声が聞けたときは、市民の一人としてもうれしくなります。
アドベンチャー隊は卒業しましたが、これからもたくさんの人に厚木を知ってもらえるよう、友人など関わる人たちに魅力を伝えていきたいです。

▽MEMO
年間を通して多様なイベントを開催。イベントの特設サイトも開設しました。
・あつぎ飯山桜まつり
・あつぎ鮎まつり
・にぎわい爆発あつぎ国際大道芸
・あつぎジャズナイト　など

問合せ：商業観光課
【電話】225-2840

■地元への思いが強いまち
本厚木駅直結・商業施設　齋藤朱莉さん(30)
地域に寄り添ったイベントの企画・運営を手掛けています。厚木の皆さんは、市や学生、地元の民間団体などが開催するイベントで、出店側も参加者側も「まちや地域を盛り上げたい」という地元への熱量が強いと感じています。イベント後には、SNSでの情報発信も多く見掛けるなど「地元愛」が強いのが、まちの魅力ではないでしょうか。
以前も商業施設で働き、全国の色んな地域と関わってきましたが、厚木が一番元気なまちです。地元が好きな人が集まれば、まちの活性化にもつながっていくと思います。

■温かい地域の人たち
高校2年生　上市貫人さん(16・愛名)
ジュニアリーダーとして自治会のお祭りなどの地域行事に携わるようになってから、年配の方たちとの会話や活動など関わりが増えました。世代や住む地域は違っても、皆さんとても優しく迎えてくれるので、「人が温かいまち」だと感じています。それまで、人と接するのはあまり得意ではありませんでしたが、周りの温かさで自分自身も明るくなれた気がします。
厚木はボランティア・地域活動なども多いと思うので、市民同士の交流ももっと増えてほしいです。

▽MEMO
ジュニアリーダーは、市内の中学1年?高校2年生の会員が地域などで活動しています。
・自治会の夏祭り
・子ども会の新入生歓迎会やクリスマス会
・児童館祭り　など

問合せ：青少年課
【電話】225-2580

■豊かな自然と子育てしやすい環境
美容師　毛木美香子さん(37・上古沢)
本厚木駅前は飲食店や人が多くにぎやかな一方、少し離れれば山や川、田んぼなど豊かな自然もあり、田舎と都会を兼ね備えた風土が気に入っています。交通アクセスも良く、都心まで電車で一本で出られたり、圏央道などの交通網にも恵まれていたりと住みやすいです。
厚木は子育て支援が手厚く、学校給食費の無償化や18歳までの医療費助成など、子育てしやすい環境です。市内には公園も数多く、休日には家族と楽しく過ごしています。

▽MEMO
子育て・教育で選ばれるまちを目指し、子育て環境の充実に取り組んでいます。
・学校給食費の無償化
・産後ケア事業
・子育て支援センター「もみじの手」
・おむつの宅配サービス　など

問合せ：こども育成課
【電話】225-2262

問合せ：広報シティプロモーション課
【電話】225-2040"
神奈川県厚木市,2024.05.01,広報あつぎ 第1422号（2024年5月1日発行）,【特集】厚木の魅力を再発見 あなたが思うまちの魅力は!?(2),くらし,"■あつぎのランキング
▽共働き子育てしやすい街ランキング2023
(日経クロスウーマン×日本経済新聞社の共同調査)
[3年連続県内1位]
全国180の自治体が対象で、3年連続県内1位を獲得しました。

▽住みたい街ランキング2024
(首都圏版・LIFULL HOME’S総研)
[借りて住みたい街　第1位・買って住みたい街　第6位]
本厚木駅が借りて住みたい街で4年連続となる第1位、買って住みたい街で第6位にランクインしました。

■市からの情報発信ツール
市では広報紙に加え、公式LINEやインスタグラム・エックスなどで市の情報や魅力を発信しています。

▽公式LINE
市のイベントや防災情報などを発信。ごみの種類が調べられる検索機能や子育て、健康・長寿などのメニューもあります。
登録方法：
(1)「LINE」アプリをインストールしユーザー登録
(2)ID「@atsugi_city」で検索または本紙の二次元コードで市のアカウントを友だち登録

▽インスタグラム
写真や動画で季節の景色や街の話題を投稿しています。

▽公式YouTube
広報番組や市の魅力を発信する映像コンテンツを配信しています。

▽エックス
まちの話題やイベント情報などを短文や画像を使い、発信しています。

▽市ホームページ
昨年12月にリニューアル。トップページには新着情報などを掲載し、子育て・イベントなどの特設サイトも公開しています。

問合せ：広報シティプロモーション課
【電話】225-2040

■駅前デジタルサイネージやSNSなどで紹介　皆さんの「厚木の魅力」を募集
インスタグラムで、皆さんの思う「厚木の魅力」を募集します。集めた魅力は、駅前デジタルサイネージや市公式インスタグラムなどで紹介します。
募集内容：皆さんが思う「厚木の魅力」の写真とコメント
掲載場所：駅前デジタルサイネージ、市公式SNSなど
掲載期間：6?7月
申込み：アプリ「インスタグラム」の市公式アカウント(@atsugi_city)に写真データとコメントを、メッセージ機能で5月24日までに直接送付。
※全作品を掲載できない場合があります。

問合せ：広報シティプロモーション課
【電話】225-2040"
神奈川県厚木市,2024.05.01,広報あつぎ 第1422号（2024年5月1日発行）,街のNEWS あつトピ!,くらし,"■厚木の春の風物詩
▽「第60回あつぎ飯山桜まつり」を開催
厚木に春の訪れを告げる「あつぎ飯山桜まつり」を、飯山白山森林公園で開催しました。祭りは、今回で60回目。観光振興や市民の交流を目的に、市や飯山観光協会などでつくる実行委員会が主体となり実施しています。開花が始まったサクラの下で太鼓演奏やダンスショーなどが繰り広げられた他、夜には桜のライトアップが実施され、来場者を楽しませました。
家族で訪れた栗山咲良さん(長谷)は「飯山桜まつりに参加したのは2回目で、久しぶりの開催をずっと楽しみにしていた。サクラは開花したばかりだが、飯山白龍太鼓などのイベントでにぎわいがあって楽しい」と笑顔を見せていました。

■子どもたちの健やかな成長を願って
▽小鮎保育所の建て替えが完了
老朽化などで昨年8月から建て替え工事を進めてきた市立小鮎保育所が3月に完成し、4月から運用が始まりました。
新しい保育所は、新たに一時預かり室や相談室を設置するなど、地域の子育て世帯にも開かれた施設となるよう整備しました。子どもや保育士、保護者など、誰もが快適に利用できるよう、ユニバーサルデザインを取り入れた他、カーボンニュートラルの実現に向け、再生可能エネルギーや生ごみ処理機を導入。環境への負荷が少ない施設にしました。
山口市長は「快適さや環境に配慮した施設ができてうれしい。子どもたちが元気いっぱいに過ごす姿を見るのが楽しみ」と話しました。

■地域での移動を快適に
▽コミュニティー交通「森の里ぐるっと」の新車両が運行開始
地域住民主体のコミュニティー交通「森の里ぐるっと」の運行開始式が4月、森の里公民館で開かれました。市民の皆さん約50人を前に、新車両がお披露目されました。
「森の里ぐるっと」は、無料で乗れる地域の移動手段として2011年から運行を開始。運行継続のため、4月から市が支援を始めました。今回導入された車両は、乗客定員が5人から8人に増えた他、サイドステップを装備しより快適に乗車できるようになっています。
森の里ぐるっとを運行する協議会の神保忠男会長は「地域の足として、多くの皆さんに利用してほしい」と話し、森の里3丁目自治会の原田充治会長(68・森の里)は「地域内の移動をサポートしてもらえるのはありがたい。今後もぜひ続いてほしい」と期待を込めました。

■新鮮な地場農畜産物などがずらり
▽荻野運動公園で「夕焼け市」がスタート
市内で生産された新鮮な野菜や加工品などを販売する「夕焼け市」が、荻野運動公園で始まりました。春キャベツやトマトなどの地場農畜産物やカレー、豆腐などを取り扱う19店舗が出店。目当ての商品を買い求める多くの来場客でにぎわいました。夕焼け市は10月30日までの毎週水曜、17時から1時間程度開催。夏野菜収穫フェア(6月)、納涼フェア(8月)など、季節に合わせたイベントも予定しています。
夕焼け市出店者組合の大貫浩一組合長は「今年も開催を心待ちにしていた。これから半年間、買い物を楽しんでもらえれば」とあいさつ。会場を訪れた北島ケイミさん(78・鳶尾)は「毎年夕焼け市を楽しみにしている。お手頃な価格で新鮮な地場野菜が買えるのでうれしい」と笑顔で話しました。"
神奈川県厚木市,2024.05.01,広報あつぎ 第1422号（2024年5月1日発行）,最終回 みんなで目指そう カーボンニュートラル,くらし,"カーボンニュートラル(CN)とは、地球温暖化の原因である温室効果ガスの排出を減らし、植林や森林管理などによる吸収量を増やすことで、実質ゼロを目指す取り組みです。連載では、今日から挑戦できる取り組みを紹介します。

■今月の挑戦　みんなで取り組もう
市民協働提案事業「あつぎ気候市民会議」には多くの皆さんに参加いただきました。3月にはCNに向けた市民の行動計画が完成し、これから「CNあつぎ未来プロジェクト」として、活動を広めていきます。
小さなこともみんなで取り組むと、大きな成果につながります。皆さんも活動に参加するなど、できることから始めてみませんか。

あつぎ気候市民会議の成果はCNプラットフォームなどに掲載

CNプラットフォームでは、市民の行動計画やCNあつぎ未来プロジェクトの取り組みなどを公開。

問合せ：環境政策課
【電話】225-2749"
神奈川県厚木市,2024.05.01,広報あつぎ 第1422号（2024年5月1日発行）,厚木愛通信,くらし,"厚木市長　山口貴裕

写真での魅力発信を目的に作品を募集した「広報写真コンクール」の表彰式を3月に開催しました。103点の中から市長賞に輝いた写真は、市外の方が厚木に足を運び撮影されたものです。多くの皆さんが厚木の魅力を探し、「あつぎ愛」を持って応募いただいたことに感動しました。
厚木には自然やイベント、温泉、食などさまざまな魅力があります。私も市民の皆さんと交流する中で、生まれ育ったまちの新しい魅力に気づかされる機会が多くありました。このまちにまだ眠っている魅力を掘り起こし、新たな厚木の宝として皆さんと一緒に発信していきたいと考えています。市では今後、PR動画の作成やSNSを使った広告事業、市の魅力を伝えるアンバサダーの起用など、戦略的なシティプロモーションを推進していきます。厚木に行ってみたい、住んでみたい、住み続けたいと思ってもらえるような、魅力発信に力を入れていきます。
広報紙や市ホームページでは厚木を知り、好きになってもらえるような情報発信に努めていきます。良いと感じたものはSNSなどですぐに発信し、共有できる時代です。皆さんの視点から見たまちの魅力を、一緒に発信していければと思います。"
