自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
神奈川県厚木市,2025.02.15,広報あつぎ 第1441号（2025年2月15日発行）,旬の味覚を味わう!厚木のイチゴ,くらし,"市内で栽培されたイチゴが旬を迎えています。厚木産の採れたてイチゴを味わってみませんか。

販売場所：夢未市やグリーンセンター、JAあつぎ直売所、各園の直売所など
もぎ取りができるイチゴ園：
・内海いちご園(下津古久696)【電話】228-6967
・杉山いちご園(戸田1822)【電話】090-5213-0922
・清田苺園(戸田1759)【電話】228-6857
・厚木農園(飯山3830-1)【電話】404-3307
・苺一縁(三田1604)【電話】404-3294
※予約が必要。事前に連絡してください。

詳細や時期は市HPに掲載

■厚木のイチゴ
程よい酸味と香りが特徴の紅ほっぺや、県オリジナル品種のかなこまちなど、さまざまな品種があり味の違いを楽しめます。

問合せ：農業政策課
【電話】225-2801"
神奈川県厚木市,2025.02.15,広報あつぎ 第1441号（2025年2月15日発行）,広報あつぎをアプリやウェブで配信中,くらし,カタログポケットは10言語に対応。音声読み上げもできます。
神奈川県厚木市,2025.02.15,広報あつぎ 第1441号（2025年2月15日発行）,広報テレビ・ラジオ番組,くらし,"イベント情報や街の話題などを紹介

■ケーブルテレビ
▽AIC「あつぎ愛テレビ」
(1)12時?
(2)19時30分?
(3)22時45分?
(各15分)

■テレビ
▽tvk「猫のひたいほどワイド」
毎月第1・3月曜、13時ごろ(3分程度)

▽tvkデータ放送
リモコンのdボタンを押して情報をチェック

■ラジオ
▽FMヨコハマ「ラブリーデイ」(84.7MHz)
毎月第1・3火曜、9時35分ごろ(3分程度)

他にもエックスやインスタグラムなどで情報を発信中
詳しくは「厚木市　ソーシャルメディア」で検索"
神奈川県厚木市,2025.02.15,広報あつぎ 第1441号（2025年2月15日発行）,催し,イベント,"■神奈川工科大学厚木市子ども科学館の催し
□コスモシアター　春のプラネタリウム番組
3月1日?5月25日。水曜(祝日、春休み期間を除く)…11時?「きらきらタイム」毎日…15時?「ちびまる子ちゃん　南十字星に魅せられて」土・日曜、祝日、春休み期間中(3月26日?4月4日)…10時?「土曜：きらきらタイム」「土曜以外：おかしのロケットでしゅっぱ?つ!」、11時30分?「ドラえもん宇宙の模型」、13時30分?「それいけ!アンパンマン　星空をかえせ」(各回45分)。番組前半は星座解説(10時の回は除く)。各回90人。200円(中学生以下50円)。
申込み：当日9時から観覧券を販売。

□ミニ工作教室「キラふわテープ玉」
3月9日、(1)13時40分?(2)14時30分?(各回30分)。プリズムシートでキラキラ・ふわふわなテープ玉を作る。定員各回24人。無料。
申込み：3月1日(市外の方は2日)9時から電話で受け付け。

□字幕付きプラネタリウム「宇宙への旅」
3月15日、13時30分?14時15分。日本語字幕とナレーション付きの番組。定員90人。200円(中学生以下50円)。
申込み：当日9時から観覧券を販売。

□おもしろ実験「空気の力を感じよう」
3月16日、(1)10時30分?(2)14時?(各回45分)。ポンプで空気の性質を学ぶ。小学生以上各回10人。無料。
申込み：3月8日(市外の方は9日)9時から電話で受け付け。

○科学工作教室「メロディカードを作ろう」
3月22日、13時40分?15時40分。電子工作で音が鳴るカードを作る。定員24人(付き添いの方も要予約)。無料。
申込み：3月1?7日に講座予約システムへ(空きがある場合、3月15日からは電話も可)。

□プラネタリウム特別投影「きらきらタイム」
水曜、11時?11時30分。満天の星の下、手遊び歌や童謡を楽しむ。定員90人。200円(中学生以下50円)。
申込み：当日9時から観覧券を販売。

□昼寝タリウム
木曜(2月27日を除く)、12時15分?12時45分。満天の星の下、ゆったりと過ごす。定員90人。200円(中学生以下50円)。
申込み：当日9時から観覧券を販売。

いずれも会場、問い合わせは子ども科学館
【電話】221-4152。
先着順(○は抽選)。

■ななさわ森のようちえん・森のたんけん隊体験会
4月13日、10?15時。七沢自然ふれあいセンター。親子や子ども同士で森を探検し遊ぶ。市内在住で3?6歳の未就学児の親子40人(既参加者を除く)。1人1000円(材料費、保険料)。2歳以下は45円(保険料)。
申込み：3月6日までに七沢自然ふれあいセンター【電話】248-3500へ。抽選。講座予約システム(インターネットで申し込み可)。

■市民ふれあいマーケット
3月9日、9時30分?14時(雨天中止)。厚木中央公園。日用雑貨や衣料品などの不用品を100店舗が販売。古本市も出店。

問合せ：環境事業課
【電話】225-2793。

■よしもとお笑いライブ
3月16日、14?15時。アミューあつぎ。吉本興業のお笑い芸人(ですよ。、ジョイマン、ぼよんぼよん、ランパンプス、シンクロニシティ)によるライブ。司会はアホマイルド坂本。定員106人。1000円。
申込み：3月から市まるごとショップあつまるで前売券を販売。先着順。

問合せ：商業観光課
【電話】225-2840。

■厚木なかちょう大通り商店街落語会
2月22日、11時?12時30分。あつぎ市民交流プラザ。出演は三遊亭萬次郎。定員80人。800円。
申込み：不要。先着順。

問合せ：厚木なかちょう大通り商店街振興組合
【電話】225-3500。

■奥七沢パワースポットと神秘の里
3月3日、9?15時。あつぎ観光ボランティアガイド協会会員の案内で、日向薬師や日向山などを歩く。定員20人。500円(保険料・資料代)。
申込み：2月18?24日に東丹沢七沢観光案内所【電話】248-1102へ。先着順。

■ATSUMOモノづくりandロボットフェア2025
3月1・2日、10?17時。厚木商工会議所。個性的な二足歩行ロボットの操作体験など。無料。
申込み：不要。

問合せ：あつぎものづくりブランドプロジェクト・ATSUMO(アツモ)
【電話】221-2153。

■森林セラピー体験andミツマタ鑑賞
3月20日、8時30分?15時30分。森林の癒やしを感じながら不動尻のミツマタ大群生地へ歩く。あつぎ温泉郷入浴付き。定員20人。2500円(保険代他)。
申込み：3月1日までに市観光協会HPや東丹沢七沢観光案内所【電話】248-1102へ。抽選。"
神奈川県厚木市,2025.02.15,広報あつぎ 第1441号（2025年2月15日発行）,講座(1),講座,"■中学生自転車乗り方講習会
2月22日(雨天時は23日)、14時?15時30分。厚木青少年広場。自転車の安全な乗り方や交通ルールを学ぶ。自転車・ヘルメットを持っている市内在住の中学生。無料。
申込み：電話またはファクス、Eメールに〒住所、氏名、電話番号を書き、2月21日までにくらし交通安全課【電話】225-2760【FAX】221-0260【メール】3400@city.atsugi.kanagawa.jpへ。

■マルチメディアボランティアのスマホ・パソコン無料講座
□手ほどき
3月1・6・15・27日。基本操作・アプリの使い方・インターネット検索などの相談。定員各回6人。

□2日間で学ぶスマートフォン講座
3月13・20日(全2回)。基本操作やダウンロード、アプリの使い方などを学ぶ。定員8人。

いずれも9時30分?11時30分。あつぎ市民交流プラザ。無料。
申込み：2月17日から各受講日の前日12時までにDX推進課【電話】225-2457へ。先着順。スマートフォン・パソコンをお持ちください。

■省エネ・再エネ補助金活用セミナー
3月16日、13時30分?16時。あつぎ市民交流プラザ。「お得に快適にカーボンニュートラルへの一歩」をテーマに専門家の解説と補助金使用の実例紹介など。定員60人。無料。
申込み：3月15日までに市HPから申し込み。先着順。

問合せ：環境政策課
【電話】225-2746。

■救急救命講習会
□応急手当普通救命講習会(小児・乳児対象)
3月8日。

○応急手当普通救命講習会
3月11日。

いずれも9?12時。消防本部。応急手当ての重要性や心肺蘇生法、自動体外式除細動器(AED)の取り扱いなど。市内在住在勤在学の中学生以上30人。無料。
申込み：2月17?24日に救急救命課【電話】223-9365へ。抽選。講座予約システム(インターネットで申し込み可)。

■がんサロン「ラベンダーバルーン」
2月22日、14?16時。あつぎ市民交流プラザ。がん罹患者や家族、友人同士で療養の悩みや不安などを語り合う。15人程度。無料。
申込み：電話またはEメールで、2月20日までにピンクバルーン・関戸【電話】080-4847-9389【メール】official@pinkballoon.jpへ。抽選。"
神奈川県厚木市,2025.02.15,広報あつぎ 第1441号（2025年2月15日発行）,講座(2),講座,"■こころのふれあいフェスタあつぎ・地域で育むこころの健康
3月1日、13?16時。保健福祉センター。精神科医師による「もしも精神疾患にかかったら」がテーマの講演会と当事者の体験発表会。定員300人。無料。
申込み：不要。詳細は市HPに掲載。

問合せ：ハートラインあゆみ
【電話】259-5712。

■厚木商工会議所経済講演会
5月21日、18時?19時30分。文化会館。元中日ドラゴンズ監督の落合博満さんによる「人材育成とリーダーシップ」をテーマにした講演会。市内在住在勤の方1200人。無料。
申込み：3月1日～5月21日に厚木商工会議所HPの専用フォームから申し込み。先着順。

問合せ：厚木商工会議所
【電話】221-2153。

■脳科学者による先進技術講演会
3月18日、15時?16時30分。レンブラントホテル厚木。脳科学者の中野信子さんによる「ビジネスに活かす脳科学」がテーマの講演会。市内在住在勤の方200人。無料。
申込み：3月11日までに厚木商工会議所HPから申し込み。先着順。

問合せ：厚木商工会議所
【電話】221-2153。

■おせっかい協会会長・高橋恵講演会
3月23日、13?15時。厚木アーバンホテル。「愛あるおせっかい」がテーマの講演会。定員100人。2000円。
申込み：3月10日までに神奈川支部・羽鳥【電話】080-4205-4125へ。

■JAあつぎの講座
□フルーツぼた餅作り
4月10日、10時30分?13時。厚木産もち米のフルーツぼた餅を作る。

□アップルシナモンロール作り
4月25日、10?13時。リンゴが入ったシナモンロールを作る。

いずれもJAあつぎ本所。市内・清川村在住の18歳以上20人。1300円(材料費他)。
申込み：3月5?14日にJAあつぎ【電話】221-6881へ。抽選。"
神奈川県厚木市,2025.02.15,広報あつぎ 第1441号（2025年2月15日発行）,子育て,子育て,"■中央図書館の催し
□おひざにだっこのおはなし会
2月26・27日、(1)10時30分?(2)11時30分?(各回30分)。歌・手遊び、人形劇、紙芝居の読み聞かせなど。1?4歳程度の幼児と保護者各回12組。
申込み：不要。

□おはなし会
3月1・2・8・9・15・16・22・23・29・30日、14時?14時30分。素話や絵本と紙芝居の読み聞かせなど。4歳?小学2年生程度各回12人。
申込み：不要。

○ブックスタート
2月22日…中央図書館。3月19日…アミューあつぎ。10時30分?11時30分。読み聞かせの方法や年齢に応じた絵本を5分程度で紹介し、1冊進呈。市内在住で2023年4月2日以降に生まれた赤ちゃんと保護者(赤ちゃん1人1回)。生後4カ月頃からが最適。
申込み：不要。事前に予約し、第2・3木曜の11?12時、14?15時に中央図書館でも可
絵本などのプレゼントのみ：
(1)中央図書館…9?17時
(2)依知北・睦合北・小鮎・玉川・相川・森の里・睦合西公民館の図書室…10時?12時30分、13時30分?17時
(3)荻野・南毛利公民館の図書室…10?17時
(4)移動図書館わかあゆ号…巡回時。

いずれも中央図書館。無料。□は先着順。○は母子健康手帳をお持ちください。

問合せ：中央図書館
【電話】223-0033。

■ベビーマッサージ
3月28日、10時30分?11時30分。あつぎ市民交流プラザ。オイルを使ったマッサージで赤ちゃんとの関わり方を学ぶ。市内在住の保護者15人(生後1?6カ月の赤ちゃん同伴。保護者は1組2人まで)。300円(オイル代)。
申込み：2月27日?3月19日に子育て支援センター【電話】225-2922へ。抽選。講座予約システム(インターネットで申し込み可)。

■親子ふれあい遊び
◇1歳児
3月14日。市内在住の1歳児と保護者15組。

○7カ月?歩き始めの子ども
3月27日。市内在住の生後7カ月?歩き始めの子どもと保護者15組。

いずれも10時30分?11時20分。あつぎ市民交流プラザ。親子で触れ合い遊びを楽しむ。無料。
申込み：○2月13日?3月17日◇2月17日?3月5日に子育て支援センター【電話】225-2922へ。抽選。講座予約システム(インターネットで申し込み可)。"
神奈川県厚木市,2025.02.15,広報あつぎ 第1441号（2025年2月15日発行）,募集(1),その他,"■市立病院の職員
□看護師
試験日：4月20日
対象：1996年4月2日以降生まれで2026年実施の助産師または看護師国家試験で免許を取得見込みの方10人程度。

◇診療情報管理士
一次試験日：5月11日
対象：
(1)1991年4月2日以降生まれ
(2)診療情報管理士免許を持つ
(3)DPC対象病院(DPC準備病院期間含む)で実務経験が3年以上ある
?の全てを満たす方若干名。

いずれも
申込み：市立病院や市役所本庁舎、本厚木・愛甲石田駅連絡所、市立病院HPにある申込書を、直接または郵送で4月□9日◇25日(必着)までに〒243-8588水引1-16-36病院総務課【電話】221-1570へ。詳細は受験案内に掲載。

■市立病院奨学生
試験日：5月25日
対象：
(1)看護師等養成施設に在学する2027年卒生
(2)卒業後、看護師として市立病院に勤務する意思がある
(3)看護師免許取得時に30歳未満
(4)市立病院が定める成績基準に達している
?の全てを満たす方5人程度
貸付額：月額6万円。
申込み：市立病院や市役所本庁舎、本厚木・愛甲石田駅連絡所、市立病院HPにある申込書を、郵送で5月14日(必着)までに〒243-8588水引1-16-36病院総務課【電話】221-1570へ。詳細は募集要項に掲載。

■あつぎ市民交流プラザのロッカー使用者
利用条件：1団体1台
期間：4月?(1年間)
使用料：1カ月500円。
申込み：あつぎ市民交流プラザや市HPにある申請書を直接、3月1?10日にあつぎ市民交流プラザ【電話】225-2510へ。抽選。

■花未来事業ボランティア
公園の花壇に花を植えて育てるボランティアを募集します。
対象：継続的に活動できる5人以上の団体。活動中の団体への加入も可。
申込み：公園緑地課や市HPにある申込書を、直接または郵送、ファクス、Eメールで〒243-8511公園緑地課【電話】225-2412【FAX】225-3027【メール】4800@city.atsugi.kanagawa.jpへ。詳細は市HPに掲載。

■スポーツ推進審議会委員
スポーツの振興を調査・審議する委員を募集します。
対象：
(1)市内在住在勤在学で応募日現在18歳以上
(2)平日昼間の会議(年3回程度)に出席できる
(3)他の審議会などの委員でない
(4)市の職員・議員でない
?の全てを満たす方3人
任期：6月?(2年間)
報酬：日額7800円(交通費含む)。
申込み：スポーツ魅力創造課や市HPなどにある申込書を、直接または郵送、ファクス、Eメールで3月14日(必着)までに〒243-8511スポーツ魅力創造課【電話】225-2531【FAX】223-0044【メール】8850@city.atsugi.kanagawa.jpへ。面接あり。"
神奈川県厚木市,2025.02.15,広報あつぎ 第1441号（2025年2月15日発行）,募集(2),その他,"■学校給食センター運営委員
給食の実施計画や設備の充実などを審議する委員を募集します。
対象：
(1)市内在住在勤在学または市に納税義務があり応募日現在18歳以上
(2)平日昼間の会議(年2回程度)に出席できる
(3)他の審議会などの委員でない
(4)市の職員・議員でない
?の全てを満たす方3人
任期：6月?(1年間)
報酬：日額7800円(交通費含む)。
申込み：学校給食課や市HPにある申込書を、直接または郵送、ファクス、Eメールで3月14日(必着)までに〒243-0034船子602-7南部学校給食センター【電話】225-2652【FAX】220-1071【メール】8250-4@city.atsugi.kanagawa.jpへ。書類選考あり。

■社会教育委員会議委員
社会教育の研究や教育委員会の諮問に応じる委員を募集します。
対象：
(1)市内在住在勤在学で応募日現在18歳以上
(2)平日昼間の会議(年6回程度)に出席できる
(3)他の審議会などの委員でない
(4)市の職員・議員でない
?の全てを満たす方4人程度
任期：6月?(2年間)
報酬：日額7800円(交通費含む)。
申込み：市民協働推進課や市HPにある申込書を、直接または郵送、ファクス、Eメールで3月14日(必着)までに〒243-8511市民協働推進課【電話】225-2511【FAX】221-0260【メール】2800@city.atsugi.kanagawa.jpへ。面接あり。

■農業振興推進委員会委員
農業振興地域整備計画や農業振興に関する施策の推進を審議・検討する委員を募集します。
対象：
(1)市内在住で応募日現在18歳以上
(2)平日昼間の会議(年3回程度)に出席できる
(3)他の審議会などの委員でない
(4)市の職員・議員でない
?の全てを満たす方2人
任期：4月?(2年間)
報酬：日額7800円(交通費含む)。
申込み：農業政策課や公民館、市HPにある申込書を、直接または郵送、Eメールで3月14日(消印有効)までに〒243-8511農業政策課【電話】225-2800【メール】3600@city.atsugi.kanagawa.jpへ。

■地域包括ケア推進会議委員
地域包括ケア社会の実現に向けた取り組みを協議する委員を募集します。
対象：
(1)市内在住で応募日現在18歳以上
(2)平日昼間の会議(年4回程度)に出席できる
(3)他の審議会などの委員でない
(4)市の職員・議員でない
?の全てを満たす方3人
任期：5月?(2年間)
報酬：日額7800円(交通費含む)。
申込み：地域包括ケア推進課や公民館、市HPにある申込書に必要事項と応募動機(400字程度)、小論文(600字程度)を書き、直接または郵送、Eメールで3月31日(必着)までに〒243-8511地域包括ケア推進課【電話】225-2200【メール】1910@city.atsugi.kanagawa.jpへ。書類選考あり。

■小学生のための春休み研修交流事業参加者
国際交流・野外活動の参加者を募集します。
日程：3月26日?4月1日(6泊7日)
場所：与論島(鹿児島県)
内容：民宿での共同生活や海水浴、洞窟探検など
対象：小学2?6年生120人
費用：8万7000円?22万3000円(施設利用料、食費、交通費他。出発地により異なる)。
申込み：3月5日までに国際青少年研修協会【電話】03-6825-3130へ。先着順。オンラインの事前説明会あり。"
神奈川県厚木市,2025.02.15,広報あつぎ 第1441号（2025年2月15日発行）,お知らせ,くらし,"■2月は省エネルギー月間
冬はエネルギーの使用が増える季節です。家庭や事業所などで正しく安全に使いましょう。

問合せ：環境政策課
【電話】225-2749。

■ストーマ装具の支給申請
年度ごとに支給申請が必要です(継続の方は電子申請も可)。
申込み：身体障害者手帳を持ち、直接、障がい福祉課【電話】225-2254へ。詳細は市HPに掲載。

■宝くじのコミュニティ助成金で備品を整備
厚木田園自治会にパソコン、テントなどの備品を整備しました。助成金は、宝くじの社会貢献広報事業。

問合せ：市民協働推進課
【電話】225-2101。

■産前産後期間の国民年金保険料免除制度
国民年金第1号被保険者は出産月または出産予定月の前月から最大4カ月(多胎妊娠の場合は出産月または出産予定月の3カ月前から最大6カ月間)国民年金保険料が免除されます。免除期間も、保険料納付として老齢基礎年金の受給額に反映。
対象：国民年金第1号被保険者で2019年2月以降に出産した方。
申込み：年金手帳または基礎年金番号通知書、母子手帳を持ち直接、国保年金課【電話】225-2121へ。

■3月1?7日は全国一斉!建築物防災週間
期間中、建築物の防災に関する相談窓口を設置します。
日時：3月3?7日、10?17時
場所：建築指導課。

問合せ：建築指導課
【電話】225-2434。

■文化芸術・生涯学習に関するアンケートに協力を
市の施策の基礎資料とします。
実施方法：市HPから回答
期限：3月15日。

問合せ：生涯学習課
【電話】225-2512。

■中央図書館(地階のフロア)の臨時休館
3月10?21日は工事のため、休館します。2・3階は開館。

問合せ：中央図書館
【電話】223-0033。

■基礎年金番号通知書での再交付
年金手帳や基礎年金番号通知書を紛失・氏名変更した場合、再交付申請で、基礎年金番号通知書が発行できます。年金の加入状況で申請先が異なります。
申込み：
国民年金第1号被保険者…本人確認書類を持ち、厚木年金事務所【電話】223-7171または国保年金課【電話】225-2121へ。
厚生年金加入者(第2号被保険者)と配偶者に扶養されている第3号被保険者…勤務先へ。"
