自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
神奈川県厚木市,2024.12.01,広報あつぎ 第1436号（2024年12月1日発行）,「生きる」を楽しむエネルギー,くらし,"プラスチックのバケツにガムテープを張った太鼓をダンダンドンドンと叩く音、自由な歌声。旭町にある福祉事業所では、ライブに向けメンバーが練習をしています。エレキギターをかき鳴らすのはリーダーのかしわ哲さん(74)。知的障がいがある人たちとロックバンド「サルサガムテープ」を組み、今年で30周年を迎えました。
かしわさんは教育テレビ番組「おかあさんといっしょ」5代目うたのおにいさんとして活躍。福祉施設に招かれ演奏する機会が多くありました。踊り、歓声を上げ、素直な反応を見せる皆さんを「最高の観客」と感じ、一緒にバンドを組んだら最高に楽しいだろうと1994年に活動をスタートしました。
「ロックンロールも福祉も、全ての生き方を肯定してみんなが幸せになるためにある」。バンドでは演奏の指導はせず、ただ一緒に音を出し楽しむだけ。上手も下手も、年齢も性別も障がいも関係ありません。ここには音楽を、生きることを楽しむエネルギーが満ちあふれています。
(本紙4・5面に関連記事)

市HPで演奏の動画を公開中

12月3?9日は障害者週間です。関心や理解を深めましょう。

問合せ：障がい福祉課
【電話】225-2221"
神奈川県厚木市,2024.12.01,広報あつぎ 第1436号（2024年12月1日発行）,【Zoom Up】災害時の物資提供や職員派遣などで協力 北杜市と相互応援協定を締結,くらし,"都心南部直下地震や風水害などの大規模な災害に備えて、山梨県北杜(ほくと)市と相互応援に関する協定を締結しました。被害規模に合わせて、食料や生活必需品の提供、職員の派遣などで協力。災害発生時に自治体間で連携し、被害に対処します。

元日の能登半島地震や台風・大雨による風水害など、大規模な災害は各地で発生しています。災害時には被災していない自治体と連携することで、より速やかな対応が可能になります。災害に備え、都心南部直下地震の影響が少ないとされる候補地の中から山梨県北杜市に連携を申し入れ、「大規模災害時における相互応援に関する協定」を結びました。

◆災害時に物資や人員を提供可能に
市はこれまで、埼玉県狭山市と結んだ防災姉妹都市協定をはじめ、友好都市の秋田県横手市、北海道網走市、沖縄県糸満市と災害協定を結んできました。協定を結ぶことで災害時に要請の有無を問わず、相手方の被害規模に応じて食料や生活必需品、資機材などの提供や職員派遣などの協力ができます(下記参照)。
北杜市消防防災課の深澤朋彦さん(44)は「近年発生している災害を受け、自治体間での支援が重要と考え、他にも東京都や静岡県の市町村と協定を結んでいる。神奈川県では初めて締結できたので、心強い」と話します。

◆災害に備えて
防災力を高めるため市では、災害や事故などの情報を人工知能(AI)でリアルタイムに解析・収集するシステムを導入。能登半島地震を踏まえた備蓄品の見直しなど防災・減災対策を進めています。また、被災時に取るべき行動をまとめた防災ポケットブックを配布しています。
災害は、いつ起こるか分かりません。一人一人ができることから取り組み、いざという時に備えましょう。

■北杜市との災害協定
《協定内容》
(1)食料や飲料水、生活必需品、資機材の提供
(2)被災者の救出や医療、防疫、施設復旧のための物資や資機材の提供
(3)救援や救助活動に必要な職員の派遣
(4)被災者の受け入れ

《プロフィル》
▽山梨県北杜市
面積：602.89平方キロ
人口：4万5480人
世帯数：2万2074世帯
※2月1日時点

▽神奈川県厚木市
面積：93.83平方キロ
人口：22万3930人
世帯数：10万5133世帯

■災害協定を結んでいる自治体
・秋田県横手市…1986年5月〜
・埼玉県狭山市…1996年7月〜
・北海道網走市…2010年2月〜
・沖縄県糸満市…2021年12月〜

問合せ：危機管理課
【電話】225-2190"
神奈川県厚木市,2024.12.01,広報あつぎ 第1436号（2024年12月1日発行）,市制70周年記念事業 地域包括ケア市民講演会 参加者募集,イベント,"■人生の最期まで自分らしく生きる・良き人生の歩み方
住み慣れた地域で最期まで自分らしく暮らせる社会を目指し、講演を実施します。

日時：2025年2月11日　13?16時
場所：文化会館
内容：認知症やダウン症のある家族との暮らしや人生の最期に向けた準備などを講演
定員：1300人
費用：無料
申込み：ハガキ、ファクス、Eメールに〒住所、氏名、電話番号、車いす席・手話通訳・要約筆記の希望を書き、12月27日(消印有効)までに地域包括ケア推進課【FAX】221-1640【メール】1910@city.atsugi.kanagawa.jpへ。先着順(市民優先)。市HPからも申し込み可。

《講師プロフィル》
▽にしおかすみこさん
1974年千葉県生まれ。お笑い芸人・エッセイスト

▽上野千鶴子さん
1948年富山県生まれ。社会学者・東京大学名誉教授。専門は女性学・ジェンダー研究、高齢者の介護とケアも研究

問合せ：地域包括ケア推進課
【電話】225-2200"
神奈川県厚木市,2024.12.01,広報あつぎ 第1436号（2024年12月1日発行）,「かなちゃん手形」の購入費を一部助成,くらし,"神奈中バスの乗車料金が割り引かれる「かなちゃん手形」の6カ月券の購入費用を一部補助します。

対象：4月1日に市内在住で、2025年4月1日までに70歳以上になる方
※かなちゃん手形1年券購入・身体障害者等ガソリン購入費助成、福祉タクシー・高齢者タクシー利用券との重複不可。特別養護老人ホームに入所中の方は対象外
自己負担額：2000円(5900円の6カ月券のうち3900円を助成)
申込み：12月20日?25年2月28日に福祉総合支援課へ。

■かなちゃん手形購入までの流れ
(1)助成券を申請
福祉総合支援課で申請書を記入。その場で助成券を交付
(2)かなちゃん手形を購入
神奈中本厚木駅前サービスセンターで手形を購入。
持ち物：助成券、2.5センチ×2.5センチの顔写真、現金2000円

問合せ：福祉総合支援課
【電話】225-2220"
神奈川県厚木市,2024.12.01,広報あつぎ 第1436号（2024年12月1日発行）,【Zoom Up】交流と活動を生む文化芸術の拠点に 文化会館がリニューアル,文化,"昨年7月から休館していた文化会館が改修工事を終え、1月4日に再開します。音楽、伝統文化などの発表や鑑賞の場として、これまで以上に皆さんに親しまれる施設を目指していきます。

文化会館は、厚木の文化芸術の拠点施設として1978年に開館しました。市民の文化芸術の発表の場や音楽アーティストのライブ会場などとして使われ、年間約25万人が訪れています。施設の老朽化や劣化した設備の更新のため、昨年から改修工事を進めてきました。

◆快適に利用できる施設に
改修工事では、老朽化したホール・舞台設備や空調機器の更新の他、ホールなどの天井の耐震化や外装レンガ壁の部分改修、照明のLED化などを実施しました。大・小ホールでは、良好な音響性能はそのまま生かしながら、客席と舞台の床を全面張り替え。さらに、改修に向けたアンケートで要望が多かった女性用トイレを増設した他、家族用トイレも新設し、混雑時の待ち時間の緩和につなげます。加えて、各階ごとに厚木の自然や文化にちなんだテーマカラーを決め、内装を一新しました。
誰でも利用しやすい施設になるよう、大・小ホールに補聴器と連動する舞台音声補助設備を導入。案内用のサインも分かりやすく更新しました。他にも新しくなった4階の「くつろぎスペース」には、キッズスペースを設置。和室の一部の床を畳からコルクタイルに張り替えるなど、訪れる人が快適に利用できる空間になっています。
施設の運営を担う文化振興財団理事長の佐藤彩子さん(62・下川入)は「誰でも楽しめるイベントをたくさん企画している。新しくなった施設を多くの方に利用してほしい。コンサートだけでなく、普段から気軽に立ち寄ってもらえたら」と期待を込めます。

◆文化芸術の鑑賞や発表の場に
施設を使うには、新規利用の手続き後、電話などでの仮予約が必要です。イベントや公演などのチケットは、文化会館HPや電話などで予約し、購入できます(下記参照)。
文化芸術は、発表する人と見る人がいて盛り上がります。厚木の文化芸術の拠点として多くの方に利用いただき、親しまれる施設を目指していきます。

問合せ：文化魅力創造課
【電話】225-2508

■利用案内
新しくなった施設で文化芸術を楽しみませんか。

▽利用方法
初めて施設を利用する方は新規登録が必要。申込書と必要書類を提出し、登録完了後、直接、電話で仮予約可

▽利用受付開始日
<img class=""alignnone size-full wp-image-9073163"" src=""https://mykoho.jp/wp-content/uploads/2024/11/ynatsugi241201_1.jpg"" alt="""" width=""377"" height=""99"" />
※受け付け初日は抽選会あり
※貸し時間や利用料金などの詳細は文化会館HPに掲載

▽イベント・公演などのチケット購入
(1)文化会館HP
(2)チケット予約センター【電話】224-9999
(3)窓口
?のいずれかで購入可

問合せ：文化会館
【電話】225-2588

■文化会館リニューアルオープンイベント(無料)
文化会館のオープンに合わせ、イベントを開催します。
日時：1月5日
(1)10時15分?12時
(2)13時30分?15時30分
公演：
(1)相模里神楽垣澤社中、厚木交響楽団
(2)相模人形芝居長谷・林座、あつぎひがし座
定員：
(1)1300人
(2)150人
申込み：不要。先着順。

問合せ：文化魅力創造課
【電話】225-2508"
神奈川県厚木市,2024.12.01,広報あつぎ 第1436号（2024年12月1日発行）,マイナンバーカード出張申請サポート,くらし,"平日に市役所に行けない方も、予約なしでマイナンバーカードを申請できます。すでにカードを持っている方は、保険証と公金受取口座のひも付けができます。

日時：12月7・8日　13?17時(8日は10時〜)
場所：アツギトレリス
対象：市内に住民登録があり、初めて申請する方
持ち物：マイナンバーカードや運転免許証などの本人確認書類

問合せ：市民課
【電話】225-2039"
神奈川県厚木市,2024.12.01,広報あつぎ 第1436号（2024年12月1日発行）,まちづくりの進捗(しんちょく)を確認 施策評価結果,くらし,"第10次総合計画第1期基本計画に位置付ける27の基本施策について、昨年度の達成状況を検証しました。評価の結果は、今後の市政運営に活用していきます。

<img class=""alignnone size-full wp-image-9073171"" src=""https://mykoho.jp/wp-content/uploads/2024/11/ynatsugi241201_2.jpg"" alt="""" width=""183"" height=""197"" />

■施策評価って?
まちづくりの方向性を定めた総合計画の進捗を検証する仕組み。次の(1)〜(3)の実績から各施策の達成率を点数化し、4段階で評価します。
(1)保育施設の入所率などの「代表となる指標」
(2)「市民実感度調査」の結果
(3)ごみ減量化・資源化推進事業などの「事業指標」

■結果から分かること
・施策全体の約9割が順調またはおおむね順調
・施策の達成度を評価する「市民実感度」は77項目中58項目で上昇
・市民実感度が特に高かったのは「日常生活に必要な施設が身近にある」「消防・救急・救助体制の充実」「子育てサービスの充実」
・市の施策による市民の行動の変化は27項目中14項目で上昇
・幸福度は、「とても幸せ」「幸せ」「ふつう」と回答した人の合計が94.6%となり、0.4ポイント上昇

問合せ：企画政策課
【電話】225-2455"
神奈川県厚木市,2024.12.01,広報あつぎ 第1436号（2024年12月1日発行）,【特集】ロック×福祉で幸せに 何があってもだいじょうぶ,くらし,"市内の福祉事業所を拠点に活動するロックンロールバンド・サルサガムテープ。今年で結成30周年を迎えたバンドの日常に目をやると、音楽の力でみんなの存在を肯定し、全力で楽しみながら地域とつながりを深める姿がありました。

プロフィル：教育テレビ番組「おかあさんといっしょ」5代目うたのおにいさん・かしわ哲さんが知的障がいがあるメンバーたちと結成したバンド。1994年に秦野市の施設でスタートし、ライブやCD発売など精力的に活動。2011年に厚木に拠点を移し、設立した障害福祉サービス事業所の活動の一つとして、イベントなどで全国のステージに立つ

木々が色づく頃、本厚木駅からほど近いすずらん通り沿いの一室から、ギターや太鼓の楽しげな音色が聞こえてきます。エレキギターを手に歌うのはかしわ哲さん。市内で障害福祉サービス事業所・NPO法人ハイテンションを運営しています。「ロックンロールと福祉をつなげたのは日本で初めてだと思う」。法人では生活介護や放課後等デイサービスなどを実施しながら、音楽活動や絵画、工作などの制作に取り組んでいます。

◆約束事は「指導しない」
演奏や絵画の制作などで大切にしているのは「指導しない」こと。「その人が空はピンクと言えばピンクでいい。一人一人に歩んできた人生やドラマがある」と話すかしわさん。中にはバンド練習に参加するも3年間、叩かなかったメンバーもいました。それでもただ見守り続け「やりたくなったらやればいい」と、意思を尊重してきました。
現在、バンドのメンバーは20〜70歳代の約20人。事業所を利用する加川正人さん(44・岡田)もメンバーの一人です。加川さんはグループホームに住みながら、週に5日、バスで通っています。「絵を描いたり、料理したり、みんなでできるのがうれしい」と、スタッフや仲間たちとの活動を楽しんでいます。昔から音楽が好きで、「事業所でバンドができると思わなかった」とドラム演奏の経験を生かしてバンドを支えています。
スタッフの戸田淳介さん(40)は、介助やスケジュール管理など、事業所の責任者を務めながら、バンドではボーカルを担っています。法人の設立後すぐにアルバイトとして関わり始めた戸田さん。「障がいのある人と関わったことも、福祉の知識もなかったので不安だった。接してみると、人と人が関わるということ自体に違いはなく、それぞれが個性豊かな面白いメンバーで、障がい者とひとくくりにできる人はいないと思った」。働きながら資格を取り、福祉に関わる知識や技術を身に付けました。間近で演奏を見て楽しそうと思い、バンドにも参加。趣味でギター演奏など音楽に触れていた戸田さんは、「メンバーはパフォーマーとして高め合えるライバルのような存在。バンドはとにかくめちゃくちゃ楽しい」と話します。

◆そばにいるのが当たり前
「閉鎖的な事業所ではなく、誰でも関われるよう扉を開けていきたい」。年に1回、すずらん通りに3カ所ある事業所や通りを会場に、縁日やお絵描き、ステージなどを楽しめるイベントを開いています。「みんな大丈夫、何があっても大丈夫」という意味を込め「だいじょうブゥまつり」と名付けられたイベントは、今年で3回目を迎え、保護者だけでなく地域の人たちもたくさん訪れています。
事業所の隣でコーヒー店を営む百田哲郎さん(71・旭町)も、祭りに協力店として参加しています。コーヒーを飲みに来店するスタッフと会話を重ねるうち、福祉に関心を持っていった百田さん。「事業所を行き来したり、散歩したりする皆さんとスタッフのやりとりを見て、接し方などを知った」と言います。イベントへの参加だけでなく、利用者が作った事業所のたよりを受け取ったり、言葉を交わしたりと、「皆さんがすぐそばにいる日常は、私にとってごく自然なもの」と、ほほ笑みます。

◆楽しい空間を共にする
バンドのライブは本厚木駅前や文化会館、小学校など、市内をはじめ全国で実施しています。年間30回ほどステージに立ち、ゲストを招いたり、観客を巻き込んだりと、その空間をみんなで楽しんでいます。「一緒に何かを作り上げるのが大切。その活動の中心にあるのがロックンロール」。絵画や工作などのアートやだいじょうブゥまつりなど、音楽を中心に活動の輪を広げています。「30年間バンドが続いてきたのにはきっと意味がある。これからも長く続けたい」と力を込めるかしわさん。「包容力のあるまちであってほしい。いつか厚木でもロックフェスができたら」と笑顔を見せます。
「よし、始めようか」。かしわさんのギターの音を合図に、みんなが握りしめたスティックを勢いよく振り下ろします。全力で「生きる」を楽しむ人たちが奏でる音楽は、どんな垣根も乗り越えて、にぎやかに世界へと鳴り響いています。

2025年に文化会館でライブを開催予定です。詳細は今後の「ぶんか情報館」でお知らせします。

■障がい者相談支援センター
専門の相談員が、市内の障がいのある方や家族、地域の方からの相談を受け付けています。

相談時間：8時30分?17時15分(祝日・年末年始を除く)
電話相談も可

<img class=""alignnone size-full wp-image-9073174"" src=""https://mykoho.jp/wp-content/uploads/2024/11/ynatsugi241201_3.jpg"" alt="""" width=""408"" height=""381"" />

▽ささいな事も相談して
厚木障がい者相談支援センター
相談支援専門員
河嶋　明さん(52)
センターでは障がいに関する悩みを聞いたり、支援サービスを受けるための手続きをしたりと、一人一人に寄り添ったサポートをしています。相談しづらい気持ちや不安もあると思いますが、「話して良かった」と安心してもらえるよう、和やかな雰囲気づくりを心がけています。ささいなことや話がまとまっていなくても問題ありません。どんなことでもいいので、まずは話してほしいです。対面が難しい場合でも、メールや電話で相談ができるので、気軽にセンターを利用してください。

問合せ：障がい福祉課
【電話】225-2221"
神奈川県厚木市,2024.12.01,広報あつぎ 第1436号（2024年12月1日発行）,街のNEWS あつトピ!,くらし,"■又村さんは最高位の文部科学大臣賞
▽全国平成水墨画展で市民2人が受賞
第33回全国平成水墨画展で、又村和夫さん(91・妻田西)と佐藤孝博さん(76・愛名)が受賞し、山口市長に喜びを報告しました。
この水墨画展は、9月中旬に埼玉会館で開催。又村さんは文部科学大臣賞、佐藤さんはさいたま芸術文化祭実行委員会会長賞を受賞しました。又村さんは「受賞できて光栄に思う。竜を描いたが、文字どおり昇り竜になってくれてうれしい。これからも描き続けたい」と報告。山口市長は「素晴らしい賞を受けられたことを誇りに思う。細部までの書き込みに加え、迫力があり水墨画への情熱を感じる。文化芸術の聖地を目指すためお力添えを頂きたい」と話しました。

■子どもたちの安全を守るために
▽厚木北児童館で厚木警察署と連携した研修会を実施
児童館を利用する子どもたちの安全確保に向けた研修会を、厚木北児童館で実施しました。児童館の運営に携わる指導員ら76人が、厚木警察署などから講師を招き児童の安全確保に必要な知識や行動を学びました。
実践を交えた研修会は、不審者による事件の増加を受け、市と児童館運営連絡協議会、厚木警察署が連携して初めて開催。講師から、不審者対応の心構えや対処方法を学び、館内への侵入を想定した訓練も実施しました。
市では厚木警察署と連携し、「特別警戒実施中」と書かれたのぼり旗やシールステッカーを作成。市内の全38児童館に掲出しました。他にも、厚木警察署による巡回強化や、今年度中に防犯カメラの設置を計画しています。

■中学・高校生などが歌や演技を披露
▽市制70周年記念映画のオーディションを開催
市内を舞台に製作される映画「キリコのタクト・YELL」に出演する高校生役のオーディションが、市役所で開催されました。15?25歳の市民ら43人が、歌や演技を披露しました。
オーディションは映画製作委員会が主催。多くの市民が作品に関わることができるよう、市内在住・在学の方を対象に参加者を募りました。当日は、高校生の合唱部員役とクラスメート役に分かれ、審査がスタート。監督やプロデューサーなどを前に、台本を読みながら演技したり、課題曲を歌ったりしました。
オーディションの合格者は今後、合唱練習や演技の稽古を経て2025年3?9月に予定されている撮影に臨みます。映画は26年春の劇場公開を目指しています。

■秋晴れの中で健脚を競う
▽あつぎマラソンに市内外から922人が出走
秋の厚木路を駆け抜ける「2024あつぎマラソン」を、荻野運動公園を発着点として開催しました。市内外から多くのランナーが参加し、健脚を競いました。
39回目を迎えた今回は、高校生以上が走る10キロと市内の中学生対象の3キロのコースをリニューアル。箱根駅伝5区山登りで活躍した元東洋大学陸上競技部の柏原竜二さん(35)をゲストランナーに迎え、抽選で市の特産品などが当たるラッキー賞も設けるなど、参加者に楽しんでもらうための企画も用意しました。
10キロの部のトップでゴールした大島希さん(21・松田町)は「初めての出場で優勝できると思っていなかったのでうれしい。起伏のあるコースをうまく走れた」と笑顔を見せました。"
神奈川県厚木市,2024.12.01,広報あつぎ 第1436号（2024年12月1日発行）,県央やまなみ探訪,くらし,"厚木・秦野・伊勢原市、愛川町、清川村の5市町村が観光振興で連携している「県央やまなみ地域」の魅力を、毎月順番に紹介します。紙面では伝えきれない5市町村の観光にまつわるコラムを、ニュースサイトでも紹介します。

■第7回　県央の冬のスポット
今年の年末年始はどのように過ごすか、予定は決まっているでしょうか?ゆったりと冬の雰囲気を味わえるスポットは県央5市町村にもたくさんあります。地域オススメのお出かけ先を紹介します。
厚木市：あつぎ温泉郷
秦野市：まほろば大橋「みなせ富士」
伊勢原市：愛甲石田イルミネーション
愛川町：八菅山展望台
清川村：宮ヶ瀬クリスマス

ニュースサイトで詳しく紹介しています

問合せ：商業観光課
【電話】225-2820"
