自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
神奈川県厚木市,2024.11.15,広報あつぎ 第1435号（2024年11月15日発行）,科学の世界にワクワクしよう!サイエンスウインター2024,イベント,"子ども科学館に、科学の達人が大集結。工作や実験、展示を通じて科学の魅力に触れてみませんか。

日時：12月8日　10?16時
場所：神奈川工科大学厚木市子ども科学館

■厚木おもちゃ病院「おもちゃ遊園地」
重力・遠心力・反発力の実験と、身の回りの廃棄物を使ったおもちゃ作り

■FMカオン・アマチュア無線クラブandKISTEC(キステック)無線倶楽部「アマチュア無線体験」
災害に強い公衆電話機の使い方や、アンテナで電波を飛ばす体験など

■神奈川工科大学「家電の解体」
身の回りにある家電製品を解体して仕組みを知る

■マイティ(TRIZ(トリーズ))「ガウス銃簡単工作」
発明に関するベストセラーの著者が、工作で創造性を科学的に身に付ける方法を教える

■厚木高校「子ども科学入門」
色が変わる不思議な水の実験で、科学の楽しさを知る

■県立青少年センター科学部「炎と水蒸気のふしぎ」
燃え上がる炎の実験と水蒸気の実験ショーを楽しむ

■KAIT EDTC(カイトエディティック)「ロボット教室」
ロボットの展示や操作体験を楽しむ

いずれも
申込み：不要。詳細は子ども科学館HPに掲載。

問合せ：子ども科学館
【電話】221-4152"
神奈川県厚木市,2024.11.15,広報あつぎ 第1435号（2024年11月15日発行）,広報あつぎをアプリやウェブで配信中,くらし,カタログポケットは10言語に対応。音声読み上げもできます。
神奈川県厚木市,2024.11.15,広報あつぎ 第1435号（2024年11月15日発行）,広報テレビ・ラジオ番組,くらし,"イベント情報や街の話題などを紹介

■ケーブルテレビ
▽AIC「あつぎ愛テレビ」
(1)12時?
(2)19時30分?
(3)22時45分?
(各15分)

■テレビ
▽tvk「猫のひたいほどワイド」
毎月第1・3月曜、13時ごろ(3分程度)

▽tvkデータ放送
リモコンのdボタンを押して情報をチェック

■ラジオ
▽FMヨコハマ「ラブリーデイ」(84.7MHz)
毎月第1・3火曜、9時35分ごろ(3分程度)

他にもエックスやインスタグラムなどで情報を発信中
詳しくは「厚木市　ソーシャルメディア」で検索"
神奈川県厚木市,2024.11.15,広報あつぎ 第1435号（2024年11月15日発行）,催し,イベント,"■ななさわ森のようちえん・森のたんけん隊
1月15日、14時?16時30分。七沢自然ふれあいセンター。森探検・遊びなど。市内在住の3?6歳の未就学児20人。500円(材料費、保険料)。
申込み：12月1?24日に講座予約システムへ。先着順。講座予約システム(インターネットで申し込み可)。

問合せ：七沢自然ふれあいセンター
【電話】248-3500。

■市全国県人会連合会ふるさと芸能発表会
11月24日、11?16時。厚木商工会議所。郷土芸能や民謡などの公演。定員150人。無料。先着50人に乾燥わかめをプレゼント。
申込み：不要。

問合せ：市民協働推進課
【電話】225-2141。

■神奈川工科大学厚木市子ども科学館の催し
□昼寝タリウム
11月21・28日、12月12・19日。12時15分?12時45分。満天の星の下、ゆったりと過ごす。定員90人。200円(中学生以下50円)
申込み：当日9時から観覧券を販売。

□太陽観察会
11月24日、12時30分?13時(荒天中止)。専用の望遠鏡で太陽を観察。無料。
申込み：不要。小学生以下は保護者の付き添いが必要。

□コスモシアター・冬のプラネタリウム番組
12月7日?2月24日。毎日…15時?「コズミックハーモニー138億年の響き」。水曜(祝日、冬休み期間を除く)…11時?「きらきらタイム」。土・日曜、祝日、冬休み期間中(12月25日?1月7日)…10時?「土曜：きらきらタイム」「土曜以外：それいけ!アンパンマン・星空をかえせ」、11時30分?「ドラえもん・宇宙の模型」、13時30分?「ちびまる子ちゃん・南十字星に魅せられて」(各回45分間)。番組前半は星座解説(10時の回は除く)。各回90人。200円(中学生以下50円)。
申込み：当日9時から観覧券を販売。

□字幕付きプラネタリウム「彗星・宇宙の旅人」
12月14日、13時30分?14時15分。字幕とナレーション付きの番組。定員90人。200円(中学生以下50円)。
申込み：当日9時から観覧券を販売。

□ミニ工作教室「クリスマスツリー」
12月15日、(1)13時40分?(2)14時30分?(各回30分)。画用紙で立体のクリスマスツリーを作る。定員24人。無料。
申込み：12月7日(市外の方は8日)9時から電話で受け付け。

□大人のためのプラネタリウム「国際宇宙ステーションバーチャルツアー・ISSに関する最新情報」
1月25日、18?19時。専門家から宇宙探査の話を聞く。15歳以上90人(中学生は除く)。200円。
申込み：12月15日(年間パスポートを持つ方は14日)9時から電話で受け付け。

いずれも先着順。

会場、問い合わせは子ども科学館
【電話】221-4152。

■ツナグしっぽde保護猫譲渡会in地下道
11月23日、11時?14時30分。本厚木駅前東口地下道。TNR活動で保護した猫と新しい飼い主をつなぐ譲渡会。パネル展示もあり。入場無料。
申込み：不要。

問合せ：ツナグしっぽ
【電話】090-1060-2225。

■厚木なかちょう大通り商店街落語会
11月23日、11時?12時30分。あつぎ市民交流プラザ。出演は柳家?三郎(きさぶろう)。定員80人。800円。
申込み：不要。先着順。

問合せ：厚木なかちょう大通り商店街振興組合
【電話】225-3500。

■Xmas(クリスマス)イルミ　ぼうさいの丘公園
11月22日?12月25日、17?20時。ぼうさいの丘公園。クリスマスに合わせイルミネーションを飾る。
申込み：不要。

問合せ：市環境みどり公社
【電話】225-2778。

■あつぎ観光ボランティアガイド協会の催し
□秦野権現山・弘法山の秋を歩く
11月29日、9時20分?14時45分。秦野駅から鶴巻温泉に続くハイキングコースを歩く。定員25人。500円(保険料・資料代)。先着順。

◇愛甲三郎の旧跡を辿(たど)る
12月6日、9時30分?12時30分。愛甲石田駅を出発点に、愛甲三郎の旧跡をたどる。定員25人。500円(保険料・資料代)。先着順。

◇観光ボランティアガイド講座と体験(全2回)
講座：12月14日、13?17時。あつぎ市民交流プラザ。市内の観光と協会の活動紹介
ガイド体験：12月21日、9?12時。本厚木駅周辺。史跡のガイドの体験や、会員による道標の案内など。
無料。

いずれも
申込み：11月□16?23日◇19?30日に東丹沢七沢観光案内所【電話】248-1102へ。"
神奈川県厚木市,2024.11.15,広報あつぎ 第1435号（2024年11月15日発行）,講座(1),講座,"■マルチメディアボランティアのスマホ・パソコン無料講座
□手ほどき
12月5・7・21・26日。基本操作・アプリ・インターネットなどの個別相談。定員各回6人。

□2日間で学ぶスマートフォン講座
12月12・19日(全2回)。基本操作やダウンロード、アプリの使い方など基礎から応用まで学ぶ。定員8人。

いずれも9時30分?11時30分。あつぎ市民交流プラザ。無料。
申込み：11月15日から各受講日の前日12時までにDX推進課【電話】225-2457へ。先着順。スマートフォン・パソコンをお持ちください。

■健康スイミング教室・冬期コース
□高齢者健康スイミング教室
スイミング
(1)1月9日?3月13日の木曜(全8回。1月16日、2月20日は除く)
(2)1月20日?3月17日の月曜(全8回。2月24日は除く)。
水中ウオーキング
(1)1月10日?2月7日の金曜(全5回)
(2)2月14日?3月14日の金曜(全5回)。
アクアビクス
(1)1月15日?2月12日の水曜(全5回)
(2)2月19日?3月19日の水曜(全5回)。
10時20分?(各回60分)。2025年3月31日までに65歳以上になる方各回20人。

□障がい児親子スイミング教室
(1)1月10日?2月7日(2)2月14日?3月14日の金曜、14時50分?(全5回。各回60分)。障害者手帳などを持つ小学生以下と保護者各回5組。

□障がい者健康スイミング教室
(1)1月15日?2月12日(2)2月19日?3月19日の水曜、14時50分?(全5回。各回60分)。障害者手帳などを持つ中学生以上各回5人。1人で参加できない方は18歳以上の介助者が必要。

いずれもふれあいプラザ。無料。
申込み：健康医療課や公民館、市HPにある申込書を直接または郵送、ファクス、Eメールで12月10日(必着)までに〒243-8511健康医療課【電話】225-2201【FAX】223-7066【メール】2250@city.atsugi.kanagawa.jpへ。抽選。詳細は市HPに掲載。

■応急手当普通救命講習会
12月11日、9?12時。消防本部。応急手当ての重要性、心肺蘇生法、自動体外式除細動器(AED)の取り扱いなど。市内在住在勤在学の中学生以上30人。無料。
申込み：11月15?25日に救急救命課【電話】223-9365へ。抽選。講座予約システム(インターネットで申し込み可)。

■市立病院講演会
12月11日、14?15時。「病原微生物と治療薬」をテーマに薬剤師が解説。定員50人。無料。
申込み：電話で11月15?29日に病院総務課【電話】221-1570へ。先着順。

■日本語ボランティア講師養成講座
1月17・24・31日、2月7日(全4回)。18時30分?20時。あつぎ市民交流プラザ。日本語ボランティア講師の基礎知識を学ぶ。ボランティアに興味があるまたは活動中の方30人。無料。
申込み：直接、電話またはハガキに講座名、〒住所、氏名(ふりがな)、電話番号を書き、12月13日(必着)までに〒243-8511市民協働推進課【電話】225-2215へ。抽選。

■脳トレリズム体操
1月17日、10?11時。保健福祉センター。指先体操とリズム運動を融合した新感覚のゲームエクササイズ。市内在住の要介護認定されていない18歳以上40人。無料。
申込み：12月27日までに健康医療課【電話】225-2201へ。抽選。

■健康運動指導士による運動講座
1月15・28日、(1)9時30分?(2)10時45分?(各回45分)。保健福祉センター。健康運動指導士による正しい歩き方、腰痛・膝痛予防の運動、おなか周りをスッキリさせる体操などの講習と実技。市内在住の要介護認定されていない18歳以上50人。無料。
申込み：電話で12月10日までに健康医療課【電話】225-2201へ。抽選。"
神奈川県厚木市,2024.11.15,広報あつぎ 第1435号（2024年11月15日発行）,講座(2),講座,"■あつめ木ときめき木の香風呂
12月22日、13?15時。ジェラテリアSeaGrace(シーグレイス)。かんなくずのお風呂で、厚木の名前の由来や木材ができるまでを学ぶ。しめ飾り作り体験あり。定員10人。500円(体験は5人まで。1500円。)
申込み：11月15日から暮らしの保健室あつぎ【電話】409-9512へ。先着順。

■介護者向けLGBTQ基礎講座
11月27日、18?19時。あつぎ市民交流プラザ。性別や性的指向が障壁となり介護や福祉サービスにつながりにくい方の対応を学ぶ。福祉・医療職の方50人。無料。
申込み：11月15?27日にSHIP【電話】045-306-6769(水・金・土曜、16?20時)へ。先着順。HPからも申し込み可。

■神奈川工科大学「ものづくり夢体験」
(1)1月11・25日(2)2月8・22日。13時?15時30分。神奈川工科大学。KAIT(カイト)工房で物作りを体験。市内在住の小学4?6年生各回24人。500円。
申込み：大学HPから11月27日までに申し込み。抽選。

問合せ：神奈川工科大学
【電話】291-3212。

■かながわ労働センター中期労働講座
2月6・13・17・21・26・28日、3月7・12日(全8回)。15?17時。あつぎ市民交流プラザ。採用から退職までに関わる労働法の基礎知識を学ぶ。定員60人。5610円(テキスト代他)。
申込み：電話で11月15日からかながわ労働センター県央支所【電話】296-7311へ。先着順。県HPからも申し込み可。

■スポーツ協会の教室
□ボクシングエクササイズ教室
12月2・9・16日(全3回)、19時?20時30分。東町スポーツセンター。ボクシングのトレーニングを取り入れた運動。市内在住在勤在学の小学生以上20人。1000円。

□キッズダンス教室
12月8日、10時?10時40分。南毛利スポーツセンター。基礎技術の講習。市内在住の年長?小学2年生20人。500円。

□ジュニアダンス教室
12月8日、11時10分?11時50分。南毛利スポーツセンター。基礎技術の講習。市内在住の小学3?6年生20人。500円

いずれも
申込み：ハガキ、ファクス、Eメールに教室名、〒住所、氏名(ふりがな)、年齢、学年、電話番号を書き、11月25日(必着)までに〒243-0039温水西1-27-1スポーツ協会【電話】247-7212【FAX】248-7151【メール】info@atsugi-sports.comへ。抽選。

■JAあつぎの講座
□認知症サポーター養成講座
12月19日、10時?11時30分。コグニサイズなど認知症予防体操の紹介。市内・清川村在住の方30人。無料。

◇味噌(みそ)づくり講習会
1月8日、(1)13時?(2)15時?(各回90分)。市内産大豆でみそを仕込む。市内・清川村在住の18歳以上各回25人。2300円(材料費他)。

◇冬の薬膳料理講習会・サムゲタンと薬膳しるこ
1月16日、10時30分?13時。サムゲタンと薬膳しるこを作る。市内・清川村在住の18歳以上24人。1800円(材料費他)。

いずれもJAあつぎ本所。
申込み：電話で□11月15日◇12月5日からJAあつぎ【電話】221-6881へ。先着順。"
神奈川県厚木市,2024.11.15,広報あつぎ 第1435号（2024年11月15日発行）,子育て,子育て,"■親子ふれあい遊び・7カ月から歩きはじめの子ども
12月13日、10時30分?11時20分。あつぎ市民交流プラザ。親子で触れ合い遊びを楽しむ。市内在住の生後7カ月?歩き始めの子どもと保護者15組。無料。
申込み：11月21日?12月4日に子育て支援センター【電話】225-2922へ。抽選。講座予約システム(インターネットで申し込み可)。

■ベビーマッサージ
12月(1)6日(2)20日、10時30分?11時30分。あつぎ市民交流プラザ。オイルを使ったマッサージで赤ちゃんとの関わり方を学ぶ。市内在住の保護者各回15人(生後1?6カ月の赤ちゃん同伴。保護者は1組2人まで)。300円(オイル代)。
申込み：(1)11月14?27日(2)11月28日?12月11日に子育て支援センター【電話】225-2922へ。抽選。講座予約システム(インターネットで申し込み可)。

■子育てリフレッシュ講座
12月10日、10時30分?12時。アミューあつぎ。花を使ったクリスマスの壁飾りを作る。市内在住の未就学児の保護者15人(託児あり。3カ月以上の子ども15人、要予約)。500円。
申込み：電話または子育て支援センター、市HPにある申込書を11月27日(必着)までに子育て支援センター【電話】225-2922へ。抽選。講座予約システム(インターネットで申し込み可)。

■中央図書館の催し
□おはなし会
12月7・8・14・15・21・22・28・29日、14時?14時30分。中央図書館。素話や絵本と紙芝居の読み聞かせなど。4歳?小学2年生程度各回12人。先着順。

□おひざにだっこのおはなし会
11月27・28日、(1)10時30分?(2)11時30分?(各回30分)。中央図書館。歌・手遊び、人形劇、紙芝居の読み聞かせなど。1?4歳程度の幼児と保護者各回12組。先着順。

□ブックスタート
(1)11月23日、10時30分?11時30分。中央図書館。
(2)12月18日、10時30分?11時30分。アミューあつぎ。
読み聞かせの方法や年齢に応じた絵本を5分程度で紹介し、1冊進呈。市内在住で2023年4月2日以降に生まれた赤ちゃんと保護者(赤ちゃん1人につき1回)。生後4カ月頃からが最適。母子健康手帳をお持ちください。事前に電話予約し、第2・3木曜の11?12時、14?15時に中央図書館でも可
絵本などのプレゼントのみ：
(1)中央図書館…9?17時
(2)依知北・睦合北・小鮎・玉川・相川・森の里・睦合西公民館の図書室…10時?12時30分・13時30分?17時
(3)荻野・南毛利公民館の図書室…10?17時
(4)移動図書館わかあゆ号…巡回時。
母子健康手帳をお持ちください。

いずれも無料。
申込み：不要。

問合せ：中央図書館
【電話】223-0033。"
神奈川県厚木市,2024.11.15,広報あつぎ 第1435号（2024年11月15日発行）,募集,その他,"■あつぎ古民家岸邸の障子張替え体験
障子の張り替えを体験したい方を募集します。
日時：11月30日、10?12時(雨天中止)
対象：8組16人
費用：無料。
申込み：直接、電話またはファクスに氏名、電話番号、参加人数を書き、11月15?22日にあつぎ郷土博物館【電話】225-2515【FAX】246-3005へ。抽選。講座予約システム(インターネットで申し込み可)。

■市立病院の職員
市立病院の職員を募集します。
職種：作業療法士、臨床工学技士
試験日：12月15日
対象：1990年4月2日以降生まれで
(1)各資格免許を持つ
(2)2025年の国家試験で取得見込み
?のいずれかに該当する方若干名。
申込み：市立病院や市役所本庁舎、本厚木・愛甲石田駅連絡所、市立病院HPにある申込書を、直接または郵送で12月4日(必着)までに〒243-8588水引1-16-36病院総務課【電話】221-1570へ。詳細は受験案内に掲載。

■小中高生のための春休み海外研修交流事業参加者
国際青少年研修協会が主催する海外研修の参加者を募集します。
日程：3月22日?4月5日のうち7?13日間
内容：ホームステイ、学校訪問、地域見学など
研修国：イギリス、オーストラリア、カナダ、サイパン、ハワイ、カンボジア、ネパール
対象：小学3年?高校3年生各コース10人
費用：30万9千円?71万5千円(施設利用料、食費、交通費他)。
申込み：1月16日までに国際青少年研修協会【電話】03-6825-3130【FAX】03-3981-2712へ。先着順。オンラインの事前説明会あり。日程や費用、内容は行き先で異なる。"
神奈川県厚木市,2024.11.15,広報あつぎ 第1435号（2024年11月15日発行）,お知らせ,くらし,"■年末美化清掃
12月1日(荒天時は8日)。市内全自治会で道路・公園などの公共の場所を清掃します。時間や場所は、各自治会の回覧などに掲載。

問合せ：生活環境課
【電話】225-2750。

■小学校入学準備金の支給
経済的な理由で入学準備が困難な保護者へ、3月に学用品などの準備金を支給します。
対象：
(1)子どもが市立小学校に入学予定
(2)2025年3月1日時点で市内在住
(3)期限内に教育委員会に申請書を提出
(4)経済的な理由により入学準備が困難(収入額などの認定基準あり)
(5)生活保護受給世帯でない
?の全ての条件を満たす保護者
支給予定額：5万7060円。
申込み：学務課や市HPにある申請書と添付書類を、直接または郵送で12月2日?25年2月7日(必着)に〒243-8511学務課【電話】225-2650へ。

■特設人権相談
12月4日、(1)9?12時(2)13?16時。市役所本庁舎。12月4?10日の人権週間にちなみ、法務大臣から委嘱を受けた人権擁護委員が悩みや困り事の相談に応じます。秘密は厳守します。
申込み：不要。

問合せ：市民協働推進課
【電話】225-2215。

■障害者等用駐車区画利用証(パーキングパーミット)制度がスタート
障がいのある方や難病患者、要介護高齢者、妊産婦、けが人など移動に配慮が必要な方が適正に駐車区画を使える制度が11月から始まりました。使用には利用証が必要。
申込み：直接、障がい福祉課、介護福祉課、地域包括ケア推進課、こども家庭センターへ。県への郵送・電子申請も可。詳細は市HPに掲載。

問合せ：地域包括ケア推進課
【電話】225-2200。

■社会福祉の向上に貢献した方を表彰
社会福祉の増進・向上の貢献者や社会福祉関係功労者など、66の個人・団体を表彰しました(敬称略・順不同)。

□市長表彰
※詳しくは本紙をご覧ください。

□福祉作文
※詳しくは本紙をご覧ください。

問合せ：地域包括ケア推進課
【電話】225-2200。

■歯と歯ぐきの健康相談
11月21日、12月20日。9時30分?11時30分。保健福祉センター。歯科衛生士による歯磨きや口の悩み相談。無料。
申込み：不要。参加者には歯間ブラシとデンタルフロスをプレゼント。

問合せ：健康医療課
【電話】225-2201。

■知っていますか?建退共制度
建設業を営む事業主が、掛け金となる証紙やポイントを積み立て、労働者が退職する際に建退共から退職金を支払う国の制度です。掛け金の一部は国が助成。電子申請ではインターネットで掛け金を納付可。詳細は建退共HPに掲載。

問合せ：建設業退職金共済事業神奈川県支部
【電話】045-201-8454。

■11月30日(いいみらい)は「年金の日」
公的年金制度への理解を深め、自身の年金記録と受給見込み額を確認し、老後の生活設計を考えましょう。確認には「ねんきんネット」が便利です。利用方法は日本年金機構HPに掲載。

問合せ：日本年金機構
【電話】0570-058-555。

■国民年金保険料控除証明書の発行
2024年中に納めた国民年金保険料は社会保険料控除としてその年の課税所得から控除されます。11月上旬に送付する証明書を年末調整や確定申告の際に添付してください。

問合せ：日本年金機構
【電話】0570-003-004。

■宅建協会合同無料相談会
12月7日、10?16時。宅建協会県央支部。専門家による法律や税金、不動産取引などの相談。無料。
申込み：12月6日までに宅建協会県央支部【電話】224-6561へ。"
神奈川県厚木市,2024.11.15,広報あつぎ 第1435号（2024年11月15日発行）,【政策トピック】カーボンニュートラルの達成に向けて 公民館に電気自動車を導入,くらし,"二酸化炭素などの温室効果ガスの排出量を実質ゼロにするカーボンニュートラルを2050年に達成するため、公用車の電動化を進めています。来年3月までに11地区の公民館に電気自動車を導入。今後も計画的な転換を進めていきます。

■カーボンニュートラルとは
照明・家電製品・暖房などの使用で排出される温室効果ガスの量と、植物が吸収する温室効果ガスの量を均衡させること。

■達成に向けたその他の取り組み
・公共施設に太陽光パネルを設置
・小・中学校や公民館などの照明のLED化
・小・中学校と公民館、市役所本庁舎などで再生可能エネルギー電力を利用

問合せ：環境政策課
【電話】225-2746"
