自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
神奈川県厚木市,2025.04.01,広報あつぎ 第1444号（2025年4月1日発行）,新しい春を このまちで,くらし,"遠くにそびえる山々の稜線(りょうせん)を背に、まちには穏やかな陽光が注いでいます。小鮎川沿いの土手では、ピンク色に色づいた河津桜の下で足を止めて写真を撮る人や、ゆっくりと散歩を楽しむ人の姿が見られます。新しい春を迎えたこのまちには約22万3000人が暮らし、それぞれの時間を紡いでいます。
日常の風景の中には、まちの魅力が息づいています。身近な良さに目を向けると、愛着がさらに深まります。「住んでみたい・住み続けたい」と思ってもらえるように、これからも市内外へ向けた厚木の魅力発信に取り組んでいきます。
(本紙4・5面に関連記事)

■市の魅力を配信中
ソーシャルメディアやPR動画でまちの話題や旬なイベント情報を発信しています。
・市の子育て環境などをPRする動画を作成
・市HPでもイベント情報を発信中

問合せ：広報シティプロモーション課
【電話】225?2040"
神奈川県厚木市,2025.04.01,広報あつぎ 第1444号（2025年4月1日発行）,【Zoom Up】図書館や新庁舎を含む複合施設の整備進む 愛称が「あつめき」に決定,くらし,"2027年度中の供用開始に向けて建設工事を進めている複合施設の愛称が「あつめき」に決まりました。愛称とロゴマークは複合施設のサインなどに使用し、今後皆さんが誇りと愛着を持てる施設を目指していきます。

中心市街地のシンボルとして、厚木バスセンター東側に図書館や(仮称)未来館、市庁舎、国・県の施設などからなる複合施設を建設しています。完成する施設が多くの方に親しまれるよう、愛称とロゴマークを決定しました。

◆愛着を持てる施設に
愛称は昨年9月に公募し、244点の応募の中から市複合施設愛称選考委員会で優秀作品5点を選出。市民投票の結果、投票総数1989票中、最多680票を集めた「あつめき」に決定しました。
「あつめき」には厚木の地名の由来の一つといわれる「集め木」やときめき、メキメキ成長する力強さ、人を集める場所などの意味が込められています。愛称を基に市が作成したロゴマークは、木の断面やたくさんの人が集まる様子を円で表し、白抜きの形は「あ」をベースにデザイン。右上の星形は「ときめき」を表しています(本紙参照)。

◆複合化で交流を生む
9月に本体建設工事が始まった複合施設は現在、地下を工事するための掘削作業を終え、建物の地下躯体工事に着手しています(下記参照)。施設は、図書館や市庁舎、消防本部などの機能を複合化することで相乗効果を生み出し、利便性の向上を目指します。利用者が集い、交流の場として活用できるスペースも設置します。
今後も市民の皆さんが気軽に立ち寄り充実した時間を過ごせる施設になるよう、27年度中の完成・供用開始に向け、整備を進めていきます。

◆あつめきロゴマーク
・メインカラー…市の花「さつき」の色をベースに、大地に根を張り木を支える根っこの色として、愛称に込められた力強さを表現
・星形のデザイン…市の色の黄緑色をベースに、施設に訪れる人の輝かしい未来を表現

◆人が集う場所に
「あつめき」愛称考案者
三宅　遼さん(40・寿町)
市内で生まれ育ち、一度市外に出ましたが、子育てするタイミングで戻ってきました。広報紙で施設の愛称募集を知り、家族4人それぞれ応募しました。
愛称には、厚木の由来といわれる「集め木」から発想を得て、さまざまな世代の人が集まる施設になってほしいという願いを込めました。
近年、駅前のにぎわいが寂しいと感じています。新たな複合施設は、市庁舎だけでなく、今まで別々だった図書館や科学館などの施設が一つに集約されるので、人が集まる場所になり、多くの交流やまちのにぎわいが生まれてほしいなと思います。「あつめき」が市民の方に親しまれる愛称になるとうれしいです。

[市広報番組あつぎ愛テレビ4/1〜]

問合せ：
中央図書館【電話】223-0033
市街地整備課【電話】225-2470(複合施設の整備)

■完成に向け整備が進む　複合施設本体建設工事
昨年9月に着工した本体建設工事は現在、建物の基礎となる部分の鉄筋の組み立て作業を進めています。

▽進捗(しんちょく)状況
※詳しくは本紙をご覧ください。

▽工事の流れ(予定)
2024年：工事着工
2025?26年：鉄骨躯体工事完了
2026?27年：内外装工事完了
2027年：27年度中に竣工、供用開始

進捗状況は市HPに掲載

問合せ：市街地整備課
【電話】225-2470"
神奈川県厚木市,2025.04.01,広報あつぎ 第1444号（2025年4月1日発行）,本厚木駅前東口地下道活性化提案事業,イベント,"活気あふれる空間になるよう市民の皆さんがイベントを実施します。

<img class=""alignnone size-full wp-image-9358653"" src=""https://mykoho.jp/wp-content/uploads/2025/04/ynatsugi250401_1.jpg"" alt="""" width=""502"" height=""364"" />

問合せ：企画政策課
【電話】225-2450"
神奈川県厚木市,2025.04.01,広報あつぎ 第1444号（2025年4月1日発行）,【Zoom Up】市民サービスと事務効率を向上 DXの推進でより便利に,くらし,"デジタルトランスフォーメーション(DX)には、デジタル技術を活用して生活をより良く変えていくという意味があります。市では電子での手続き拡充や、AIを使った事務の効率化を進めています。

人口減少や人手不足などの社会問題に対応し公共サービスを継続していくには、DXの推進が欠かせません。市では昨年4月にDX推進課を立ち上げ、サービス向上や事務の効率化のためDXを推進してきました。

◆手続きを便利に、情報を得やすく
公共サービスをより便利にするため、電子でできる行政手続きを拡充しています。昨年度は感震ブレーカー有償配布の受け付けなど23の手続きを電子化し、現在126の手続きが電子でできます(下記参照)。昨年8月には行政の情報を多言語で読めるサービスを導入。広報紙などの市が発信する情報を10言語に翻訳し、音声読み上げにも対応しています。さらに、スマートフォンやパソコンなどの操作を学べる講座や、インターネット安全教室などを実施。誰でも、欲しい情報を受け取れる環境づくりを進めています。

◆DXで事務を効率良く
市は昨年、ICT技術の先進的な知識を持つNTT東日本と連携協定を締結しました。助言や提案をもらいながら、市のDXを進めています。さらに、災害時にSNSや気象データなどからAIが情報を収集・解析しリスクを可視化するシステムを導入しました。3月には住居表示台帳も電子化し、管理、編集、共有できるシステムを運用開始。手作業でしていた台帳の更新が簡略化され、入力データの一元化など事務の効率が向上します。
今年度は、自治会向けのアプリや、スマートフォンを利用した視覚障がいのある方への支援システムなどの導入を予定しています。今後も、AIなどの技術を活用して市民サービスの向上と事務の効率化を進め、さらなる市の魅力向上に取り組んでいきます。

・DX…デジタル技術で製品やサービスなどを変革させ、生活をより良く変えること
・AI…人工知能
・ICT…情報通信技術を活用したコミュニケーションやサービス

■市役所での手続きを電子化
より便利に手続きできるよう、現在126の手続きを電子化しています。

▽電子でできる主な手続き(担当課)
・住民票の写し・戸籍謄・抄本交付申請(市民課)
・防災ラジオ・感震ブレーカー有償配布受け付け(危機管理課)
・高齢者福祉サービス助成券交付申請(福祉総合支援課)
・福祉タクシー利用券の申請(障がい福祉課)
・電子図書館利用登録申請(中央図書館)
・不在者投票の投票用紙などの請求(選挙管理委員会事務局)

その他の電子でできる手続きは市HPに掲載。詳細は各担当課へ。

問合せ：DX推進課
【電話】225-2447"
神奈川県厚木市,2025.04.01,広報あつぎ 第1444号（2025年4月1日発行）,厚木市公衆無線LANサービス Atsugi Free Wi-Fi(アツギフリーワイファイ),くらし,"ステッカーのある場所で使えます

公共施設や駅周辺で使える無料の公衆無線LANサービスです。4月1日から厚木北公民館も追加し、市内33カ所で使えます。

SSID：Atsugi_Free_Wi-Fi
1回60分、1日の接続回数は無制限
サービス提供エリア：市役所、本厚木駅北口・南口、あつぎ市民交流プラザ、厚木バスセンター、中央図書館、保健福祉センター、本厚木駅前東口地下道、厚木中央公園、厚木公園、東町スポーツセンター、ふれあいプラザ、愛甲石田駅北口、ぼうさいの丘公園、文化会館、荻野運動公園、あつぎ郷土博物館、各公民館
接続方法：
(1)スマートフォンなどのWi-Fi設定画面で「Atsugi_Free_Wi-Fi」を選択
(2)Eメールアドレス認証を選択し、同意するをタップ(Eメールアドレスの他、SNSでも認証できます)
(3)Eメールアドレスを入力し、利用上の注意事項などに同意。受信したメールのリンクをタップし、接続完了

[市広報番組あつぎ愛テレビ4/1〜]

問合せ：DX推進課
【電話】225-2447"
神奈川県厚木市,2025.04.01,広報あつぎ 第1444号（2025年4月1日発行）,手続きの場所が変わります マイナンバーカードセンター開設,くらし,"5月7日から、マイナンバーカードに関する手続きをするセンターを開設します。市役所本庁舎では、引っ越しや結婚などに関連するマイナンバーカードの手続きのみ取り扱います。

■マイナンバーカードセンター
場所：中町3-17-25　2階
開館日時：
・平日…8時30分?17時15分
・土曜…8時30分?12時
※市役所駐車場、中央公園地下駐車場が利用できます。

■マイナンバーカードセンターでできる手続き
・マイナンバーカードの交付
・申請の支援
・暗証番号の変更・初期化
・電子証明書の発行・更新
・記載事項の変更
・紛失した際の手続き　など

■市役所本庁舎でできる手続き
引っ越しや結婚などの手続きと同時にするマイナンバーカードの記載事項の変更や、申請支援など

問合せ：市民課
【電話】225-2039"
神奈川県厚木市,2025.04.01,広報あつぎ 第1444号（2025年4月1日発行）,【特集】伝えたいまちの魅力 厚木で暮らす,くらし,"皆さんは厚木のどんなところが好きですか。長く暮らして分かること、初めて住んで気づくこと、魅力の捉え方はそれぞれではないでしょうか。特集では、新年度のスタートに合わせ、改めてまちの魅力を見つめてみました。皆さんも、知っている厚木のいいところを誰かに話してみませんか。

■地域のつながり
自治会や子ども会など、地域の活動が活発なことも厚木のまちの特徴。助け合いながら安心して暮らせます。

▽共助で災害に備える
地域の防災訓練や自主防災隊などで備え、いざという時に助け合える関係づくりをしている

▽地域のイベントがたくさん
地域の夏まつりや子ども向けのイベントなど、楽しめる催しが豊富にある

◇地域とつながる暮らし
大塚　裕美さん(57・三田)
30年ほど前に夫の実家のある市内に引っ越し、夫と息子の3人で暮らしています。私たち夫婦は共働きで、息子が生まれてから、近所の皆さんに助けられてきました。息子が小学生の頃は、下校が早い時に地域の方が預かってくれたり、公園や児童館で遊んでいるのを見守ってくれたりしました。そのような環境で子育てできたことにとても感謝しています。息子は中学生になり、地域の子ども向けのイベントなどをジュニアリーダーとしてサポートしています。学区外の友達ができたり、良い先輩に出会えたりと、いい経験になっているようです。私も青少年健全育成会会長として、地域のパトロールやイベントに携わっています。

■子育てしやすい
より住みよいまちになるよう、子育て世帯を支援しています。

▽子どもの医療費が無料
高校生年齢まで、通院や入院にかかる健康保険適用医療費の自己負担分が所得に関係なく無料

▽紙おむつなどを自宅へ配送
紙おむつ、お尻拭きなどを一定額まで注文でき、毎月1回自宅に配送

▽学校給食費の無償化
市立小・中学校の学校給食費を無償化。学校給食の提供を受けていない家庭には学校給食費相当額を給付

▽子育て支援センター「もみじの手」
未就学の子どもを遊ばせながら子育ての相談や交流ができる他、ベビーマッサージや親子ふれあい遊びなどの子育て講座を実施

■おいしいグルメ
とん漬、ホルモン、アユなど古くから親しまれている有名なグルメがたくさん。魅力ある食品を「あつぎ食ブランド」に認定しています。

■新鮮な食材がそろう
朝市や夕焼け市、直売所など新鮮な地場農産物が買える場所がたくさんあります。

▽直売所
「夢未市」や「グリーンセンター」「あつまる」などで新鮮な地場農産物がそろう

▽朝市
文化会館の駐車場で毎週日曜6〜7時に開催

▽夕焼け市
荻野運動公園で4?10月の毎週水曜17?18時に開催

◇農業と距離が近いまち
宮下　寛史さん(34・小野)
農業を始めるため2019年に埼玉県から移り住み、妻と2人の子どもの4人で暮らしています。市内や伊勢原市にある畑を管理し、24年には農業を法人化しました。厚木のことを知ったのは神奈川県で農地を探していた時です。初めて訪れた時はアクセスが良く、便利な駅前と豊かな自然の差に驚きました。都市農業支援センターに新規就農の相談をし、ちょうど空いた農地があったため厚木で就農しました。今、畑では季節ごとにトウモロコシや白菜、ネギなど約10種類の野菜を育て、市内のスーパーマーケットや市場に卸しています。直売所などで地元の農産物が楽しめて農業が身近なことも、厚木のいいところだと思います。

■自然が近い
雄大な大山や白山など、ハイキングコースが充実。七沢エリアでは森林浴やクライミングが、飯山白山森林公園は桜や紅葉を楽しめます。

▽すぐ行ける温泉
「あつぎ温泉郷」では高アルカリ泉の美肌の湯が楽しめる

▽公園がいっぱい
芝生でくつろげたり、アスレチックが充実していたり、きれいな花や新緑、紅葉を楽しめるなどさまざまな公園がある

■たくさんの企業がある
5つのインターチェンジがあり、交通のアクセスが抜群。働く場所も多く、事業所数、従業員数は県内トップクラスです。製造業や研究開発拠点などの企業誘致も進めています。

▽事業所数(令和3年経済センサス)
<img class=""alignnone size-full wp-image-9358662"" src=""https://mykoho.jp/wp-content/uploads/2025/04/ynatsugi250401_2.jpg"" alt="""" width=""245"" height=""191"" />
※近隣市などと比較

■市内で働く人を応援
▽勤労者奨学金返済助成金
市内企業で働く市民の奨学金返済費用を助成
補助額：年間支払額の2分の1(上限12万円・最大7年間)

■住宅の取得をサポート
▽若年世帯住宅取得支援事業補助金
転入または市内に住む子育て中の若年世帯が住宅を新築・購入する取得費用の一部を補助
補助額：20万円。加算あり

▽親元近居・同居住宅取得等支援事業補助金
市外に1年以上住む子世帯が、市内に1年以上住む親世帯と近居・同居を始める時に、住宅取得・改修する費用の一部を補助
補助額：住宅取得・近居は40万円、同居は60万円。住宅改修は経費の10分の1(上限20万円)。加算あり

◇子育て移住・定住ガイド「あつぎとつぎへ」発行
市外の方に向けて、まちの概要や支援の内容、移り住んだ方のインタビューなどを掲載しています。
・A5サイズフルカラー16ページ
・4月1日以降、駅や公共施設などに順次配架

問合せ：広報シティプロモーション課
【電話】225-2040

■イベントカレンダー
▽3月
・あつぎ飯山桜まつり
満開のサクラの下、飯山白龍太鼓や白龍の舞、女性だけで担ぐさくら輿などでにぎわう

▽8月
・あつぎ鮎まつり
約1万発が上がる大花火大会、ダンスコンテスト、みこし、鮎のつかみどりなど、さまざまな催しが楽しめる

・あつぎジャズナイト
野外ステージで本格的なジャズの生演奏と厚木のグルメを楽しめる

▽10月
・あつぎマラソン
荻野運動公園を発着点に、自然豊かな秋の厚木路を楽しめるマラソン大会

▽11月
・にぎわい爆発あつぎ国際大道芸
国内外から一流のアーティストが集まり、市街地周辺でパフォーマンスを披露する

問合せ：広報シティプロモーション課
【電話】225-2040"
神奈川県厚木市,2025.04.01,広報あつぎ 第1444号（2025年4月1日発行）,街のNEWS あつトピ!,くらし,"■子どもたちがゲームの配信に挑戦
▽あつぎeスポーツフェスティバルを3日間で開催
eスポーツを楽しみながら学べるイベントを、神奈川工科大学・アミューあつぎ・厚木シティプラザで3日間開催しました。約700人が体験やプロ選手の講座・トークショーなどを楽しみました。
イベントは、市内の大学生らでつくる地方創生推進プロジェクトが開催。年代を問わず楽しめるeスポーツを通じて、地域活性化や多世代交流などにつなげています。初日の神奈川工科大学では、小・中学生約30人が最新機器を使い、「ぷよぷよeスポーツ」の体験や、ゲーム実況解説のポイントなどを学びました。
参加した森下敬太さん(8)は「初めてゲーム配信をした。緊張してうまくできなかったけれど、楽しかった」と笑顔を見せました。

■夏のクランクインへ向けて監督ら思い語る
▽市制70周年記念映画のキックオフイベントを開催
市内を舞台に製作される映画「キリコのタクト・YELL」のキックオフイベントが、文化会館で開催されました。約900人が、監督の雑賀俊朗さんや出演する宅麻伸さん、小西博之さんらの話に聞き入りました。
イベントは、市制70周年記念事業実行委員会が主催。「映画によるまちづくり」をテーマにした講演や、出演者らによる座談会などが実施されました。この日は、8つの役柄を決めるオーディションも開催。5?60歳の市民ら約90人が演技を披露しました。
映画には、鈴木京香さん、名取裕子さん、榊原郁恵さんらも出演予定。高校生のクラスメート役やエキストラなどに市民を起用し、2026年の公開を目指しています。

■自分らしい暮らしを
▽文化会館で地域包括ケア市民講演会を開催
講演会「人生の最期まで自分らしく生きる・良き人生の歩み方」を、文化会館で開催しました。市民らおよそ1100人が、お笑いタレントでエッセイストのにしおかすみこさんと、東京大学名誉教授の上野千鶴子さんの話に耳を傾けました。
講演会は、誰もが住み慣れた地域で自分らしい暮らしを人生の最期まで続けられる社会を目指し、市が毎年開催。当日は、にしおかさんが認知症やダウン症のある家族との暮らしを講演。上野さんは家族や人間関係との向き合い方、人生の最期に向けた準備を語りました。
来場した田中節子さん(81・船子)は「家族との交わりや、生きている今を大切にしたいと思うきっかけになった」と話しました。

■プロスポーツチーム応援キャラバンの幕開け
▽荻野運動公園で女子ハンドボールチームの試合を応援
市内に所属企業の事業所がある女子ハンドボールチーム「ブルーサクヤ鹿児島」のホストゲームが、荻野運動公園で開催されました。市は試合に併せて応援イベントを実施。市内外から953人が集まり声援を送りました。
応援イベントは、市制70周年記念事業の一つとして開催しました。市内での公式戦開催に併せ、「市にゆかりのあるプロスポーツチーム応援キャラバン」の第1弾として実施。中学生以下の来場者200人に、記念のマフラータオルを配布しました。試合が始まると、タオルを掲げて応援する子どもたちの姿が見られました。
市外から家族で訪れた斉藤佑太さん(37)は「ハンドボールの観戦は初めてだったが、想像以上に迫力があって楽しめた」と笑顔を見せました。"
神奈川県厚木市,2025.04.01,広報あつぎ 第1444号（2025年4月1日発行）,県央やまなみ探訪,くらし,"厚木・秦野・伊勢原市、愛川町、清川村の5市町村が観光振興で連携している「県央やまなみ地域」の魅力を、毎月順番に紹介します。紙面では伝えきれない5市町村の観光にまつわるコラムを、ニュースサイトでも紹介します。

■第11回　風情あふれる古民家カフェ
神奈川の“水がめ”、宮ケ瀬湖から東に入った愛川町の山肌には、古民家を改装したカフェが点在しています。丹沢に抱かれた山里の雰囲気に魅せられた人々が、地域に残る家々に新しい価値を吹き込む試みです。緑に囲まれて時間がゆっくり流れる空間で、コーヒーの香りを楽しめます。

ニュースサイトで詳しく紹介しています

問合せ：商業観光課
【電話】225-2820"
神奈川県厚木市,2025.04.01,広報あつぎ 第1444号（2025年4月1日発行）,厚木愛通信,くらし,"厚木市長　山口貴裕

皆さんは厚木の名の由来をご存じですか?複数ある説の一つに、古くは相模川などの水運を使った木材の集散地であったことから、「アツメギ」が変化し「アツギ」になったという説があります。この説からは、多くの木材と人が集まりにぎわうまちの姿が想像されます。
厚木バスセンターの東側で整備を進めている複合施設の愛称が「あつめき」に決まりました(本紙2面参照)。244点もの応募の中から選考委員会が5点に絞り、市民投票をした結果、市内在住の三宅遼さん考案の愛称が採用されました。愛称には、市名の由来といわれるアツメギ、ときめき、成長する力強さを表すメキメキ、人を集めるという意味が込められています。三宅さんはもとより、多くの皆さんが「あつぎ愛」を持って愛称を考え、投票に参加していただいたことに感謝を申し上げます。
2027年度に供用開始を予定している複合施設「あつめき」は、図書館、(仮称)未来館などの交流機能を備える他、市庁舎、消防本部、国・県の行政機関も集約されます。将来に渡り中心市街地のシンボルとして多くの皆さんが集い、誇りと愛着を持って利用していただける施設になるよう、準備を進めてまいります。"
