自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
神奈川県厚木市,2024.08.15,広報あつぎ 第1429号（2024年8月15日発行）,災害に備えて 総合防災訓練,くらし,"災害時を想定した訓練を実施します。いざという時に備えて、防災を考えてみませんか。

日時：9月1日　8時30分?
場所：各自主防災隊の訓練場所
内容：
・避難経路や備蓄品などの確認
・消火器を使った初期消火
・災害用簡易トイレの組み立て
・避難所の開設・運営
※活動場所によって内容は異なります

■災害時の避難経路や行動を確認
洪水・浸水、地震の危険度が分かるオールハザードマップや、災害時の行動などを記載した防災ポケットブックを配布しています。
配布場所：危機管理課(市HPにも掲載)

■マイタイムラインを作ろう
避難時の行動を時系列や役割別にまとめられます。この機会に家族で話し合い作成しましょう。

問合せ：危機管理課
【電話】225-2190"
神奈川県厚木市,2024.08.15,広報あつぎ 第1429号（2024年8月15日発行）,広報あつぎをアプリやウェブで配信中,くらし,カタログポケットは10言語に対応。音声読み上げもできます。
神奈川県厚木市,2024.08.15,広報あつぎ 第1429号（2024年8月15日発行）,広報テレビ・ラジオ番組,くらし,"イベント情報や街の話題などを紹介

■ケーブルテレビ
▽AIC「あつぎ愛テレビ」
(1)12時?
(2)19時30分?
(3)22時45分?
(各15分)

■テレビ
▽tvk「猫のひたいほどワイド」
毎月第1・3月曜、13時ごろ(3分程度)

▽tvkデータ放送
リモコンのdボタンを押して情報をチェック

■ラジオ
▽FMヨコハマ「ラブリーデイ」(84.7MHz)
毎月第1・3火曜、9時35分ごろ(3分程度)

他にもエックスやインスタグラムなどで情報を発信中
詳しくは「厚木市　ソーシャルメディア」で検索"
神奈川県厚木市,2024.08.15,広報あつぎ 第1429号（2024年8月15日発行）,催し(1),イベント,"■神奈川工科大学厚木市子ども科学館の催し
□コスモシアター・秋のプラネタリウム番組(9月7日?12月1日)
水曜(祝日を除く)…11時?「きらきらタイム」。毎日…13時30分?「彗星・宇宙の旅人」。土・日曜、祝日…10時?「忍たま乱太郎の宇宙大冒険」、11時30分?「ドラえもん宇宙の模型」、15時?「君と見る流れ星starring秦基弘」(各回45分)。星座解説あり(10時の回は除く)。各回90人。200円(中学生以下50円)。
申込み：当日9時から観覧券を販売。

□ミニ工作教室「紙コップシューター」
9月8日、(1)13時40分?(2)14時30分?(各回30分)。紙コップと風船でおもちゃを作る。定員24人。無料。
申込み：8月31日(市外の方は9月1日)9時から電話で受け付け。

□昼寝タリウム
9月12日、12時15分?12時45分。満天の星の下、ゆったりと過ごす。定員90人。200円(中学生以下50円)。
申込み：当日9時から観覧券を販売。

□おもしろ実験「べっこうあめを作ろう」
9月15日、(1)10時30分?(2)14時?(各回45分)。砂糖を加熱し、温度による変化を学ぶ。小学生以上10人。無料。
申込み：9月7日(市外の方は8日)9時から電話で受け付け。

□大人のためのプラネタリウム「StarLight JAZZ」
9月21日、18?19時。星空の下、歌と楽器の生演奏を楽しむ。15歳以上90人(中学生は除く)。200円。
申込み：8月25日(年間パスポートを持つ方は24日)9時から電話で受け付け。

□土曜科学実験室「彗星の作り方教えます」
9月28日、13時40分?15時40分。身の回りの物で彗星を作る。小学生以上24人(付き添いの方も要予約)。無料。
申込み：9月7日から講座予約システムへ。

いずれも会場、問い合わせは子ども科学館
【電話】221-4152。
先着順。

■七沢自然ふれあいセンターの催し
□ななさわ森のようちえん・森のたんけん隊
10月16日、14時?16時30分。森探検・遊びなど。市内在住の3?6歳の未就学児20人。500円(材料費、保険料)。
申込み：9月1?25日に講座予約システムへ。先着順。

□天体観望会・彗星
10月19日、17?20時。天体講座・観望など。市内在住の小学生以上30人(中学生以下は保護者同伴)。100円(材料費、保険料)。
申込み：9月15日までに七沢自然ふれあいセンターへ。抽選。

いずれも会場、問い合わせは七沢自然ふれあいセンター
【電話】248-3500。

■にぎわい美化清掃
金曜、16時?16時30分(雨天中止)。セーフティーステーション番屋集合。本厚木駅周辺のごみを拾う。参加者にはまちのコイン「アユモ」を進呈。
申込み：不要。

問合せ：商業観光課
【電話】225-2840。

■厚木なかちょう大通り商店街落語会
8月24日、11時?12時30分。あつぎ市民交流プラザ。出演は林家なな子。定員80人。800円。
申込み：不要。先着順。

問合せ：厚木なかちょう大通り商店街振興組合
【電話】225-3500。

■七沢ゆかりの人々を訪ねて
9月6日、9?12時。元湯玉川館・福元館。七沢にゆかりのある中村雨紅(うこう)、小林多喜二、和田傳(でん)の厚木との関わりなどをあつぎ観光ボランティアガイドが案内。定員25人。500円(保険料、資料代)。
申込み：8月18?30日に東丹沢七沢観光案内所へ。
【電話】248-1102
先着順。

■市立病院がんサロン「つくしんぼカフェ」
8月28日、14?15時。市立病院。患者同士の交流会や薬の飲み方のレクチャー。定員20人。無料。
申込み：不要。先着順。

問合せ：がん相談支援センター
【電話】221-1570。

■あつぎ夢プロジェクト(市民協働提案事業)
□歌の講習会・歌い方の基本を学びましょう
9月21日、13?15時。あつぎ市民交流プラザ。定員60人。無料。先着順。

○カラオケ大会予選会
10月19日、11?16時。厚木シティプラザ。入賞者3人は2025年2月9日のチャンピオン大会に出場。定員30人。1000円。抽選。

いずれも
申込み：ファクスに氏名、電話番号、参加希望事業を書き、□8月15日～9月15日○9月15日までにあつぎ夢プロジェクト事務局へ。
【電話】225-3500【FAX】294-0888

問合せ：文化魅力創造課
【電話】225-2508。"
神奈川県厚木市,2024.08.15,広報あつぎ 第1429号（2024年8月15日発行）,催し(2),イベント,"■歯と歯ぐきの健康相談
9月6日、9時30分?11時30分。保健福祉センター。歯科衛生士による歯磨きや口の悩み相談。参加者には歯間ブラシとデンタルフロスをプレゼント。無料。
申込み：不要。

問合せ：健康医療課
【電話】225-2201。

■あつぎ気候市民会議報告会・アクションプランを実践しよう
(1)依知南…9月1日、13時30分?(2)荻野…7日、13時30分?(3)愛甲…8日、10時?(4)緑ケ丘…14日、10時?(5)森の里…15日、13時30分?(いずれも公民館。各回90分)。脱炭素社会に向け、市民が主体となって実施した会議の内容を報告。各回30人。無料。
申込み：各回の前日17時までに市HPから申し込み。先着順。

問合せ：環境政策課
【電話】225-2746。

■プラネタリウムコンサート・星空のしらべ
9月6日、(1)乳幼児向け…11時?11時30分(2)大人向け…14時?14時45分。星空を楽しみながら演奏を聴く。神奈川工科大学厚木市子ども科学館。(1)6歳以下の子どもと保護者70人(2)18歳以上70人。無料。
申込み：8月19日から市文化会館チケット予約センターへ。
【電話】224-9999
先着順。

問合せ：文化魅力創造課
【電話】225-2508。

■ごちゃまぜフェスsummer2024
8月18日、11時?15時30分。アミューあつぎ。音楽ステージやお絵描きコーナーなど障がいの有無に関わらずみんなで楽しむ。無料。
申込み：不要。

問合せ：NPO法人ごちゃまぜ事務局
【電話】090-6444-8041。

■市ファミリーグラウンド・ゴルフ大会
9月23日、10?13時。ツユキ及川球技場。市内在住在勤の愛好者50人と小・中学生10人程度。600円(小・中学生300円)。
申込み：ハガキ、ファクスに〒住所、氏名、年齢(学年)、電話番号、用具の有無を書き、8月31日(必着)までに〒243-0031戸室3-9-6市協会・熊谷へ。
【電話・FAX】221-3835
先着順。

■天井プラネタリウム
8月31日、(1)10時?(2)11時?(各回60分)。ジェラテリアSeaGrace(シーグレイス)。天井に星空を投影し、星の話を聞く。(1)18歳以上15人(2)小学生以上20人。500円(飲料代)。
申込み：8月15日から暮らしの保健室あつぎへ。
【電話】409-9512
先着順。

■宅建協会合同無料相談会
9月7日、10?16時。宅建協会県央支部。専門家による法律や税金、不動産取引などの相談。無料。
申込み：9月6日までに宅建協会県央支部へ。
【電話】224-6561

■ベトナムフェスタin神奈川2024
9月7・8日、10?18時。県庁本庁舎他(横浜市)。伝統芸能のパフォーマンスや飲食屋台など、ベトナム文化を楽しみながら理解を深める。無料。
申込み：不要。
詳細はHPに掲載。

問合せ：ベトナムフェスタin神奈川2024運営事務局
【電話】080-4936-9377。"
神奈川県厚木市,2024.08.15,広報あつぎ 第1429号（2024年8月15日発行）,講座(1),講座,"■IT系就労支援講座
10月26日、10?13時。あつぎ市民交流プラザ。就職活動に役立つ知識や履歴・職務経歴書の書き方、仕事の探し方などを解説。市内在住在勤在学の方20人。託児あり(1歳?小学3年生。要予約)。
申込み：9月13日までに市民協働推進課へ。
【電話】225-2215
抽選。講座予約システム(インターネットで申し込み可)。

■女性happyビジネススキルアップ講座
9月28日、10月5日(全2回)。10?13時。あつぎ市民交流プラザ。仕事で活躍したい女性向けのコミュニケーションスキルやSNS発信の講座。女性30人。託児あり(1歳?小学3年生。要予約)。無料。
申込み：直接、電話またはハガキに講座名、〒住所、氏名、電話番号、託児の有無(子どもの氏名、ふりがな、生年月日、希望日)を書き、9月6日(必着)までに〒243-8511市民協働推進課へ。
【電話】225-2215
抽選。

■Let'sコグニサイズ
9月10日、10時?11時30分。あつぎ市民交流プラザ。運動と認知課題を組み合わせた認知症予防プログラム。市内在住の65歳以上25人(要介護認定を受けている方は要相談)。無料。
申込み：直接、電話またはハガキに講座名、〒住所、氏名、生年月日、電話番号を書き、8月28日(必着)までに〒243-8511地域包括ケア推進課へ。
【電話】225-2388
抽選。講座予約システム(インターネットで申し込み可)。

■健康運動指導士による運動講座
10月2・18日、(1)9時30分?(2)10時45分?(各回45分)。保健福祉センター。健康運動指導士による正しい歩き方、腰痛・膝痛予防の運動、おなか周りをスッキリさせる体操などの講習と実技。市内在住の18歳以上で要介護認定を受けていない方50人。無料。
申込み：9月10日までに健康医療課へ。
【電話】225-2201
抽選。

■フレイルチェック
(1)9月26日、13時30分?15時30分(2)10月3日、13時30分?15時(全2回)。あつぎ市民交流プラザ。フレイル(加齢で筋力や心身の活力が低下した状態)の測定と対策を学ぶ。市内在住の65歳以上20人(既受講者を除く)。無料。
申込み：直接、電話またはハガキに講座名、〒住所、氏名、生年月日、電話番号を書き、8月30日(必着)までに〒243-8511地域包括ケア推進課へ。
【電話】225-2388
抽選。講座予約システム(インターネットで申し込み可)。

■応急手当普通救急救命講習会
9月5日、13時30分?16時30分。消防本部。応急手当ての重要性、心肺蘇生法、自動体外式除細動器(AED)の取り扱いなど。市内在住在勤在学の中学生以上30人。無料。
申込み：8月15?22日に救急救命課へ。
【電話】223-9365
抽選。講座予約システム(インターネットで申し込み可)。

■マルチメディアボランティアのスマホ・パソコン無料手ほどき
9月5・7・12・19・21・26日、9時30分?11時30分。あつぎ市民交流プラザ。基本操作、アプリ・インターネットなどの個別相談。定員各回6人。無料。
申込み：8月15日から各受講日の前日12時までにDX推進課へ。
【電話】225-2457
先着順。スマートフォン・パソコンをお持ちください。

■インターネット安全教室
9月25日、10?11時。あつぎ市民交流プラザ。ネットショッピングでの消費者トラブル、スマートフォンの情報セキュリティー対策などを学ぶ。定員20人。無料。
申込み：8月26日?9月6日にDX推進課へ。
【電話】225-2457
先着順。"
神奈川県厚木市,2024.08.15,広報あつぎ 第1429号（2024年8月15日発行）,講座(2),講座,"■市史歴史講演会「大山を巡る外国人との交流記録」
9月22日、14?16時。神奈川工科大学厚木市子ども科学館。市史編集専門委員が幕末から明治・大正期の外国人の神奈川紀行を講演。定員150人。無料。
申込み：不要。先着順。

問合せ：文化魅力創造課
【電話】225-2060。

■市立病院講演会
9月12日、14?15時。「高齢者の緩和ケア」をテーマに医師が解説。定員50人。無料。
申込み：8月29日までに病院総務課へ。
【電話】221-1570
抽選。

■スポーツ協会の催し
□軽登山教室「入笠(にゅうかさ)湿原を抱く展望の山」
説明会：9月5日、19時?20時30分。あつぎ市民交流プラザ
実技：9月20日、6時50分?18時30分。入笠山(長野県)。市内在住在勤在学の方30人(高校生以下を除く)。4500円。

□初・中級テニス教室
9月6・11・13・18・20・25日(全6回)、19時?20時45分。南毛利スポーツセンター。市内在住在勤在学の方50人(小・中学生を除く)。3000円。

○キッズ野球アカデミー
9月8日、10時?11時30分。南毛利スポーツセンター。スポンジボールなどでキャッチボールやバッティングを体験。市内在住の年中?小学2年生30人。500円。

□なぎなた体験教室
9月8日、10?12時。東町スポーツセンター。市内在住在勤在学の小学生以上20人。無料。

□ゲートボール教室
9月10・11日(全2回)、9時30分?11時30分。金田ゲートボール場。市内在住在勤在学の方10人(高校生以下を除く)。無料。

△中学生ソフトテニスアカデミー
9月12・19・26日、10月3・10・17・24・31日(全8回)。19時?20時50分。南毛利スポーツセンター。市内在住在学の中学生20人。無料。

□少林寺拳法教室
9月14・21日(全2回)、9時30分?11時30分。南毛利スポーツセンター。市内在住在勤在学の小学生以上20人。無料。

□初心者弓道教室
9月14・28日、10月12・19・26日、11月9日(全6回)。9時30分?12時30分。東町スポーツセンター。市内在住在勤在学の中学生以上20人。3000円。

いずれも□△は基礎技術の講習。
申込み：ハガキ、ファクス、Eメールに教室名、〒住所、氏名(ふりがな)、□年齢(○△学年)、電話番号を書き、8月25日(必着)までに〒243-0039温水西1-27-1スポーツ協会へ。
【電話】247-7212【FAX】248-7151【メール】info@atsugi-sports.com
抽選。

■緑の講座
10月9・16・23日(全3回)、10時?11時30分。ぼうさいの丘公園。東京農業大学の講師が緑に関する知識を教える。市内在住在勤在学の方40人。無料。
申込み：ハガキ、ファクスに〒住所、氏名(ふりがな)、年齢、電話番号、参加人数を書き、9月20日(必着)までに〒243-0036長谷626-1環境みどり公社へ。
【電話】225-2774【FAX】248-9502
抽選。講座予約システム(インターネットで申し込み可)。

■荻野運動公園のスポーツ教室
□水泳教室「初めて水泳」
未就学児：9月3日?12月10日の火曜…15時30分?。9月7日?11月16日の土曜…(1)10時30分?(2)11時30分?(各回50分、全10回)。4?6歳の未就学児15人。6300円
小学生：9月3日?12月10日の火曜…16時30分?。9月7日?11月16日の土曜…(1)13時30分?(2)14時30分?(3)15時30分?(各回50分、全10回)。小学生20人。6300円。

◇新体操教室「リボンとフープ」
9月26日?12月12日の木曜(全12回)
4?6歳：16?17時。定員20人。1万3200円
小学生：17時15分?18時15分。定員30人。1万5840円。

いずれも
申込み：□8月22日◇9月19日までに荻野運動公園HPから申し込み。抽選。

問合せ：
□プール【電話】225-2689
◇体育館【電話】225-2900。

■じぶんノートの活用法
8月29日、(1)10時?(2)13時?(各回120分)。暮らしの保健室あつぎ。じぶんノートの活用法を終活アドバイザーが解説。定員各回5人。800円(飲料代他)。
申込み：8月15日から暮らしの保健室あつぎへ。
【電話】409-9512
先着順。

■JAあつぎの講習会
□寒天料理
10月9日、10時30分?13時。糸寒天などを使った料理を作る。900円。

□シナモンロール作り
10月31日、10?13時。市内産の小麦粉でシナモンロールを作る。1100円。

いずれも会場はJAあつぎ本所。市内・清川村在住の18歳以上24人。費用は材料費他。
申込み：9月5日からJAあつぎへ。
【電話】221-6881
先着順。"
神奈川県厚木市,2024.08.15,広報あつぎ 第1429号（2024年8月15日発行）,子育て,子育て,"■ベビーマッサージ
9月(1)6日(2)20日、10時30分?11時30分。あつぎ市民交流プラザ。オイルを使ったマッサージで赤ちゃんとの関わり方を学ぶ。市内在住の生後1?6カ月の赤ちゃんと保護者15組。300円(オイル代)。
申込み：(1)8月15?28日(2)8月29日?9月11日に子育て支援センターへ。
【電話】225-2922
抽選。講座予約システム(インターネットで申し込み可)。

■プレパパママ教室・赤ちゃんを迎えた生活を考えよう
9月14日、11時30分?12時30分。保健福祉センター。出産後の生活の変化や親の役割、赤ちゃんの成長発達を学ぶ。希望者に沐浴(もくよく)体験あり。市内在住で初めて親になる方15組。無料。
申込み：9月3日までにこども家庭センターへ。
【電話】225-2597
抽選。

■親子ふれあい遊び
◇2歳児
9月13日。市内在住の2歳児と保護者15組。

○7カ月?歩き始めの子ども
9月27日。市内在住の生後7カ月?歩き始めの子どもと保護者15組。

□1歳児
9月30日。市内在住の1歳児と保護者15組。

いずれも10時30分?11時20分。あつぎ市民交流プラザ。親子で触れ合い遊びを楽しむ。無料。
申込み：8月15日?9月◇4日□19日○8月22日?9月18日に子育て支援センターへ。
【電話】225-2922
抽選。講座予約システム(インターネットで申し込み可)。

■中央図書館の催し
□こどもえいがかい
8月21日、(1)11時?11時30分(2)14時?14時50分。中央図書館。(1)「3匹の子ぶた」「いたずら子猫」「王さまでかけましょう」(2)「アリババと40人の盗賊」を上映。3歳以上各回50人(幼児は保護者同伴)。無料。
申込み：不要。先着順。

□おはなし会
9月1・14・15・21・22・28・29日、14時?14時30分。中央図書館。素話や絵本と紙芝居の読み聞かせなど。4歳?小学2年生程度各回12人。無料。
申込み：不要。先着順。

□ブックスタート
(1)8月24日…中央図書館(2)9月18日…アミューあつぎ。10時30分?11時30分。読み聞かせの方法や年齢に応じた絵本を5分程度で紹介し、1冊進呈。市内在住で2023年4月2日以降に生まれた赤ちゃんと保護者(赤ちゃん1人1回)。無料。
申込み：不要。母子健康手帳をお持ちください(事前の電話予約で、第2・3木曜の11?12時、14?15時も中央図書館で受けられます)
絵本などのプレゼントのみ：
・中央図書館…9?17時。
・依知北・睦合北・小鮎・玉川・相川・森の里・睦合西公民館の図書室…10時?12時30分、13時30分?17時。
・荻野・南毛利公民館の図書室…10?17時。
・移動図書館わかあゆ号…巡回時。
母子健康手帳をお持ちください。

いずれも
問合せ：中央図書館
【電話】223-0033。

■キッズバイク教室
10月5日、(1)10時30分?(2)11時30分?(3)12時30分?(4)14時?(5)15時?(各回40分。雨天時は10月26日に延期)。ぼうさいの丘公園。自転車の乗り方や運転技能を学ぶ。市内在住の4?9歳程度各回12人。無料。
申込み：電話またはファクス、Eメールに〒住所、参加者・保護者氏名、電話番号、希望時間、参加者の身長を書き、8月15日?9月12日に、くらし交通安全課へ。
【電話】225-2760【FAX】221-0260【メール】3400@city.atsugi.kanagawa.jp
抽選。詳細は市HPに掲載。"
神奈川県厚木市,2024.08.15,広報あつぎ 第1429号（2024年8月15日発行）,募集,その他,"■市住宅運営審議会の委員
市営住宅の運営計画や市の住宅政策などを審議する委員を募集します。
対象：
(1)市内在住在勤在学で応募日現在18歳以上
(2)平日昼間の会議(年1?2回程度)に出席できる
(3)他の審議会などの委員でない
(4)市の議員・職員でない
?の全てを満たす方2人
任期：11月?(2年間)
報酬：日額7800円(交通費含む)。
申込み：住宅課や市HPにある申込書を、直接または郵送、ファクス、Eメールで9月13日(消印有効)までに〒243-8511住宅課へ。
【電話】225-2346【FAX】224-0621【メール】5550@city.atsugi.kanagawa.jp
書類選考・面接あり。

■あつぎミュージックフェスティバルオーディション2次審査の観覧者
新人シンガー発掘オーディションの観覧者を募集します。
日時：8月25日、14?17時
場所：あつぎ市民交流プラザ
定員：30人
費用：無料。
申込み：不要。先着順。

問合せ：文化魅力創造課
【電話】225-2508。

■市児童館合唱団員
市民文化祭や合唱祭などで歌う団員を募集します。
日時：土・日曜、10?12時(月3回)
場所：公民館他
対象：市内在住の18歳未満。
申込み：直接または電話で青少年課へ。
【電話】225-2581

■市立病院の会計年度任用職員
職種：看護補助者(日勤フルタイム)
対象：18歳以上(無資格、未経験可)。
申込み：市立病院HPにある申込書を郵送で〒243-8588水引1-16-36病院総務課へ。
【電話】221-1570"
神奈川県厚木市,2024.08.15,広報あつぎ 第1429号（2024年8月15日発行）,お知らせ(1),くらし,"■屋上緑化整備の費用を一部補助
都市空間の緑化を進め、生活環境の向上やヒートアイランド現象の緩和、大気汚染の低減などを進めるため、屋上緑化整備の費用を一部補助します。
対象区域：市内全域
要件：建築物の屋上などを3平方メートル以上緑化
金額：(1)1平方メートル2万5000円(2)対象経費の2分の1のいずれか少ない金額(上限50万円)。
申込み：着工前に公園緑地課へ。
【電話】225-2412

■市障害福祉制度のあらまし「ふれあいをもとめて」音声版を配布
障がい福祉サービスをまとめた冊子の音声版を希望者に配布します。
配布場所：障がい福祉課。
申込み：障がい福祉課へ。
【電話】225-2221

■敬老祝金・祝品贈呈の案内
敬老事業の一環として、対象の方に祝金と祝品を贈り、長寿を祝います。

□敬老祝金
対象：9月15日現在、77・88・99・100歳(対象者には7月上旬に通知と振込依頼書を送付)。
申込み：振込依頼書を、返信用封筒で投函。

□敬老祝品
対象：9月15日現在、80・90歳(対象者には9月下旬以降に郵送)。
申込み：不要。

いずれも
問い合わせは福祉総合支援課
【電話】225-2220。

■納税コールセンターを開設
市県民税や固定資産税・都市計画税、軽自動車税の納付の確認が取れない方に、9月から電話で納付を呼びかけます。ATM操作や指定口座への振り込み指示、自宅への訪問はしません。詳細は市HPに掲載。

問合せ：収納課
【電話】225-2021。

■8月は電気使用安全月間
電気は正しく安全に利用しましょう。

問合せ：環境政策課
【電話】225-2746。"
