自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
岡山県倉敷市,2024.06.01,広報くらしき 2024年6月号,表紙の説明 有城防災備蓄倉庫が完成しました!,その他,"南海トラフ巨大地震や平成30年7月豪雨災害に相当する大規模災害に備えるため、令和3年3月8日の阿津防災備蓄倉庫(児島阿津)の整備に続き、令和6年3月29日に有城防災備蓄倉庫を旧山陽ハイツグラウンド跡地(有城)に整備しました。本庁・国道2号に近い立地を生かして、平時の備蓄強化とともに、被災時の支援物資の受け入れ・各避難所への物資配送体制の強化が可能となります。

・備蓄量は市内最大の約760立方メートルであり、10トントラック約32台分の非常食や飲料水、段ボールベッド、衛生用品などを順次備蓄していきます。
・停電時でも運用可能な設備や、複数台のフォークリフト配備により、迅速な積み荷作業を可能としています。"
岡山県倉敷市,2024.06.01,広報くらしき 2024年6月号,伊東市長が掲げる「5つの政策」みらいに向かう持続可能なまちづくり,くらし,"5月19日から、引き続き市政を担わせていただくこととなりました。改めて、その重責に身の引き締まる思いです。
今期にあたり、「みらいに向かう持続可能なまちづくり」を大きなテーマとして、5つの政策を掲げております。
近年頻発する豪雨災害や南海トラフ巨大地震に備えたライフラインの耐震化、浸水対策、避難計画策定、防災訓練実施など災害に備えるまちづくり。安心して、結婚・妊娠・出産・子育てできるまちづくり。住み慣れた地域で健康で充実した生活を送れる健康長寿のまちづくり。G7サミット大臣会合を2回連続開催したまち・国内有数のものづくりのまちとして世界に誇れる文化・産業のまちづくり。そして、ゼロカーボンシティへの取り組みや都市機能の向上、公共施設の再編整備など、未来を見据えたまちづくり。これらの政策に全力で取り組んでまいります。
今後とも、皆さまのご理解とご協力をよろしくお願い申し上げます。
倉敷市長　伊藤香織

■災害に備えるまちづくり
・地区防災計画や個別避難計画の策定促進
・防災教育の充実による家庭や地域での避難体制の強化や、防災訓練の充実
・排水機場の能力向上や、用水路の事前放流・田んぼダムの設置などによる浸水対策の強化
・水道や下水道、住宅の耐震化推進

■子育てするなら倉敷でと言われるまちづくり
・妊娠期からの切れ目ない伴走型支援体制の充実
・待機児童対策や子どもが健やかに成長できる環境の充実
・DXを活用した学力向上支援(AI機能搭載の学習支援ソフトの導入)
・教育環境の充実(義務教育学校の設置、学校施設の長寿命化やトイレの洋式化)

■温(ぬく)もりあふれる健康長寿のまちづくり
・スポーツの推進による健康づくり、生活習慣病やフレイルの予防
・医療・介護体制の充実
・認知症の人と共に生きる地域づくりの推進
・複合的な課題を抱える世帯への支援充実

■世界に誇れる文化・産業のまちづくり
・MICE誘致による文化のまち倉敷への来訪者増加と地域の稼ぐ機会の創出
・国際的な産業競争力を高めるカーボンニュートラルコンビナートの推進
・地域産業の競争力強化を図り、その特色や強みを活(い)かして地元就職を促進
・米粉利用の普及促進による地元産米の消費拡大や、地産地消の推進

■みらいを見据えたまちづくり
・ゼロカーボンシティへの取り組み(CO2削減と災害にも強いEV・太陽光発電・蓄電池の導入促進、公共施設のZEB化)
・倉敷市公式アプリを活用した行政サービス充実(情報発信の強化、手続きのオンライン化)
・都市機能の向上(幹線道路整備の推進、交通政策の充実、鉄道高架を見据えた倉敷駅周辺の整備推進など)
・行財政改革の推進(公共施設個別計画の推進、ふるさと納税の推進、負債削減)"
岡山県倉敷市,2024.06.01,広報くらしき 2024年6月号,〔特集1〕防災特集 洪水・土砂災害・地震に備えよう(1),くらし,"6月?10月は、梅雨前線や台風の影響により降水量が多い「出水期(しゅっすいき)」と呼ばれ、河川沿いや低平地では浸水被害、海岸沿いや低平地では高潮被害、山間部や山すそでは土砂災害が発生しやすい時期です。
ポータルサイト「倉敷防災ポータル」などで最新の防災気象情報を収集するよう心掛け、避難情報が出たり、危ないと感じたりしたときは、直ちに避難しましょう。
また、政府の地震調査研究推進本部は、南海トラフ(四国沖から紀伊半島沖の水深4千メートル級の深い溝)で周期的に発生している巨大地震が30年以内に発生する確率を、70?80パーセントと発表しています。前回は昭和21年の昭和南海地震で、県内でも52人が亡くなり、千200戸の建物が全壊するなど大きな被害が出ました。
突然襲ってくる地震には、あらかじめ避難することができません。いつか必ず発生する南海トラフ巨大地震に備え、万全の態勢を整えましょう。

問合せ：本庁危機管理課
【電話】426-3645

■災害の危険性が高まった場合などに市が発令する「避難情報」を確認しましょう　警戒レベル4で必ず避難してください!
警戒レベル3「高齢者等避難」で避難に時間のかかる高齢者や障がいのある人、警戒レベル4「避難指示」で全員が危険な場所から避難しましょう。警戒レベル5「緊急安全確保」は、すでに災害が発生するなど命が危険な状況です。また、必ず発令される情報ではないため、警戒レベル5の発令を待つことなく、警戒レベル4までに必ず避難しましょう。

◇警戒レベルの一覧表(内閣府)
<img class=""alignnone size-full wp-image-8629922"" src=""https://mykoho.jp/wp-content/uploads/2024/05/sn_kurashiki240601_1.png"" alt="""" width=""676"" height=""518"" />

■あなたや家族の命を守るもの…それは「正確な情報を得ること」です!
◇「倉敷防災ポータル」で正確な情報を入手しましょう
災害時には、いち早く正確な情報を得ることが、あなたや家族の命を守ることにつながります。市では、市民の皆さんが防災情報を分かりやすく入手できるよう、「倉敷防災ポータル」を開設していますので活用してください。
他にも、緊急速報メールや緊急告知FMラジオ、テレビのデータ放送(リモコンのdボタンで表示)、ラジオ、ホームページ、スマホ用防災アプリ、県の防災情報メールなどを活用して、気象情報・警戒レベル・台風の進路・河川の水位・港湾の潮位・避難情報などを確認しましょう。

◇ブックマーク・お気に入り登録を!
https://bousai-portal-city-kurashikiokayama-jp.cache.yimg.jp
※上記はキャッシュサイト(複製)のアドレスです。災害時のアクセス集中を防ぐため、ブックマークにはこちらを登録し、利用してください。

◇倉敷防災ポータルで入手できる情報
・市内に発令中の避難情報
・警報・注意報など、気象庁が発表する情報
・各地点の水位や雨量、河川カメラの情報
・指定緊急避難場所の開設状況や場所、現在地からの経路
・ハザードマップなどの電子データ(ダウンロード可能)
・土砂災害危険度分布、洪水危険度分布、浸水想定区域(洪水・内水・高潮・津波)、土砂災害警戒・特別警戒区域
・消防車が出動した火災など、消防からのお知らせ
・防災に関するさまざまなホームページのリンク集

問合せ：本庁危機管理課
【電話】426-3645

■ハザードマップなどを活用して、避難先や避難の方法・タイミングを考えておきましょう
日頃からハザードマップなどで、住んでいる場所や通学する学校、勤め先などの災害リスクを把握し、避難先や避難の方法、タイミングなどの避難行動について家族で話し合い、「マイ避難プラン」を作成・共有しておきましょう。

◇避難先を確認しておきましょう
避難情報が発令されたとしても、全員が避難しなければならないというわけではありません。例えば土砂災害の発生を警戒した避難情報が発令された場合に、近くに山や斜面のない平野部にいるのであれば、避難のための移動がかえって危険になる場合もあります。避難情報が「どのような災害を警戒するものなのか」「対象地域はどこか」などを踏まえ、避難の必要性をよく確認し、安全な場所にいる場合はその場所で待機しましょう。
また、避難が必要な場合であっても、市が開設する指定緊急避難場所に行くことだけが避難ではありません。災害想定や状況によって避難可能な場所が異なるので、複数の避難先を検討しておきましょう。

◇大雨(洪水)を想定した場合の避難先・方法
・親戚や知人宅などに避難
・車で運動公園駐車場などに避難し、車中避難
・自主防災組織などが運営する届出避難所へ避難
・市が開設する指定緊急避難場所(学校や公民館など)に避難
・自宅の2階以上へ垂直避難(浸水深が3メートル未満の地域に限る)

◇ハザードマップの確認方法
各種ハザードマップは、市ホームページまたは市統合型GISから確認できます。
<img class=""alignnone size-full wp-image-8629923"" src=""https://mykoho.jp/wp-content/uploads/2024/05/sn_kurashiki240601_2.png"" alt="""" width=""732"" height=""187"" />

〔本紙4ページの二次元コード参照〕
・各種ハザードマップ
・市統合型GIS
・マイ避難プラン

問合せ：本庁防災推進課
【電話】426-3131"
岡山県倉敷市,2024.06.01,広報くらしき 2024年6月号,〔特集1〕防災特集 洪水・土砂災害・地震に備えよう(2),くらし,"■いざという時にどう行動するか自分たちで計画を立てておきましょう
◇避難行動要支援者の「個別避難計画」を作成しておきましょう
避難行動要支援者とは、高齢者や障がいがある人などのうち、災害時に自力または家族の力だけで避難することが困難な人です。個別避難計画は、避難行動要支援者の命を守るため、「いつ」「どこへ」「誰と一緒に」「どうやって」避難するのかを、あらかじめ具体的に決めておく計画です。作成に当たっては、本人・家族が主体的に作成する必要がありますが、計画の実効性を高めるためにも、自主防災組織や地区社会福祉協議会、民生委員などを中心とした地域の人、本人の状況に詳しく信頼関係のある福祉専門職や行政と協力して計画を作成することが重要です。
また、共助の取り組みとして、自主防災組織などの地域の団体で作成に取り組めるよう、市では作成手順などの手引きや必要な書類を用意しています。制度の詳細や具体的な作成方法については、市の出前講座を利用することもできます。

問合せ：本庁防災推進課
【電話】426-3131

◇地域の防災力を向上させるため「地区防災計画」を作成しましょう
地区防災計画とは、自分たちのまちに災害が起きたときに、地域の皆さん(居住者や事業所)の力を結集して命や財産を守ることを目指す計画です。地域の特性をよく知っている自主防災組織、地域の団体などが中心となって皆さんで作成しましょう。
地域に水害・土砂災害など、どのような災害リスクがあるのかを、地域の中で共有し、家族や地域の人たちの命や財産をどのように守るのか、という対策をしっかり考え、計画を作成します。また、計画を作成する過程で議論することが、いざという時に助け合う関係づくりの第一歩になり、地域コミュニティーの維持・活性化にもつながります。具体的な作成方法については、市の出前講座を利用することもできます。
<img class=""alignnone size-full wp-image-8629926"" src=""https://mykoho.jp/wp-content/uploads/2024/05/sn_kurashiki240601_3.png"" alt="""" width=""576"" height=""317"" />

問合せ：本庁防災推進課
【電話】426-3131

■突然襲ってくる地震に今から備えましょう
大地震が発生すると、電気・水道・下水道(トイレ)・都市ガス・電話(スマホ)などのライフラインや住まいが、長期間にわたって使えなくなるなど日常生活への大きな影響が想定されます。今から地震に備えましょう。

◇地震に対する備え(例)
・住宅を耐震化する。費用などの都合で家全体を耐震化することができない場合は、寝室の対策を優先する
※木造住宅などの耐震診断・改修などの補助については本紙13ページに掲載しています。
・家具や電気器具を固定するなどして転倒を防止する
・水・食料・常備薬など、最低3日分(できれば1週間分)の非常備蓄品をそろえる
・スマホなどが使えなくなっても、集まることができるよう、家族で避難場所を2・3カ所決めておく

◇「くらしきの防災」で防災の知識を身に付けましょう
市における地震や風水害・土砂災害の危険性や、災害時に取るべき行動、普段からの備えなど、防災の基本的な知識をまとめています。電子ブック版をスマホなどで読むことができます。製本版は、本庁防災推進課・各支所で配布

問合せ：本庁防災推進課
【電話】426-3131

■6月は土砂災害防止月間　6月1日?7日は「がけ崩れ防災週間」
土石流・地滑り・崖崩れなどの土砂災害は、人命や財産に甚大な被害を及ぼします。市では土砂災害が多発する梅雨・台風の時期を前に、危険箇所のパトロールなどをしています。皆さんも危険箇所を調べておき、崖の様子が普段と違うときは、早めに安全な場所へ避難してください。

◇日頃から注意しましょう
・避難場所や避難の道順を決めておく
・危険箇所を調べておく
・雨に注意する
・情報に気を配る
・避難の準備をしておく

問合せ：
本庁土木課【電話】426-3521
児島【電話】473-1116・玉島【電話】522-8115・水島【電話】446-1612・船穂【電話】552-5111・真備【電話】698-8108の各支所建設課(係)
本庁防災推進課【電話】426-3131"
岡山県倉敷市,2024.06.01,広報くらしき 2024年6月号,〔特集2〕仕事って何?知って・体験する キャリア教育推進事業,講座,"市では、若者の職業観の育成や将来の地元就職の促進、地域の活性化を目的に、キャリア教育推進事業を行っています。
昨年4月に開催されたG7倉敷労働雇用大臣会合を受け、働くことの意義や価値について、子どもの頃から考えを深めていけるよう、学校教育・労働雇用の現場・地域が連携して事業を拡充しました。
今年度は、対象を高校生にも広げ、より多くの生徒が地元企業やさまざまな職業を知り、体験できる講座を実施していきます。

〔基礎講座〕
仕事について考える
マナーを学習する

〔企業学び楽舎(がくしゃ)講座〕
地元企業を知る
さまざまな職業を知る

問合せ：本庁労働雇用政策課
【電話】426-3415

■基礎講座
中学生・高校生が、仕事の専門家である社会保険労務士やキャリアコンサルタントから、仕事の選び方や労働者に関わる法律、労働者の権利、ビジネスマナーなど、働く上で必要な知識を学びます。
・キャリアコンサルタント実施講座
・社会保険労務士実施講座

■企業学び楽舎講座
中学生・高校生が、地元の企業で働く人から、仕事の内容ややりがいなどを聞く他、製品や道具に触れたり、もの作りを体験したりします。教室にいながら、通常の授業では経験できないことを体験でき、さまざまな職業についての理解を深め、働くことや将来の地元就職をイメージする貴重な機会となります。
・販売業…商品に触れてみる
・金融業…ゲームでマネープラン体験
・運輸業…フォークリフト乗車体験
・建設業…測量体験
・医療…救命救急体験

■受講した生徒の感想
「あまり興味を持ったことがない職業だったけど、楽しく体験をさせてもらって、興味を持つことができた」
「自分が将来就きたい仕事を見つけるための第一歩になった」
「2つの会社の講座を受講でき、将来に対する視野が広がった。また実際に作業を体験できたことで、仕事の真実味を知ることができた」

■令和7年度以降の企業学び楽舎講座の協力企業を募集!
応募方法など詳しくは、問い合わせてください。

◇今年度は55社が講座を実施
・(一財)倉敷成人病センター
・(医)和香会倉敷スイートホスピタル
・川崎医科大学付属病院
・(公財)大原記念倉敷中央医療機構倉敷中央病院
・倉敷医療生活協同組合コープリハビリテーション病院
・倉敷医療生活協同組合総合病院水島協同病院
・(株)創心會
・(社福)しおかぜ
・(社福)郁青会サンバードデイサービス
・(社福)温故知新会地域密着型特別養護老人ホームひかりの里
・(社福)亀龍会特別養護老人ホームくらしき
・(社福)ますみ会特別養護老人ホームますみ荘
・(社福)クムレ
・(社福)くすの木福祉会中山保育園
・(社福)倉敷福徳会小谷かなりや認定こども園
・(社福)松園福祉会八幡認定こども園
・(社福)愛育福祉会幼保連携型認定こども園・めばえ保育園
・(株)ドルフィン・エイド
・(株)ふるいち
・玉島信用金庫
・野村證券(株)倉敷支店
・(株)ディー・エス笹沖(オートバックス)
・(株)ダブルツリー(くるまのハヤシ)
・中央建設(株)
・目黒建設(株)
・(株)カザケン
・(株)ナイカイアーキット
・エムイーシーテクノ(株)
・(株)ヤマダ
・(株)キッカワ
・(株)大同設備工業
・(株)中央設備
・(株)松永創作事務所
・倉敷運輸(株)
・センコー(株)岡山主管支店
・(株)江口電機
・日本非破壊検査(株)水島事業所
・ピープルソフトウェア(株)
・下津井電鉄(株)
・中国電力ネットワーク(株)
・中国電力(株)玉島発電所
・三菱ケミカル(株)岡山事業所
・倉敷化工(株)
・(株)テオリ
・水島鋼板工業(株)
・萩原工業(株)
・(株)西鉄
・(株)新来島サノヤス造船
・JFEスチール(株)西日本製鉄所
・(株)シンニチロ
・菅公学生服(株)
・(株)ベティスミス
・坂本織物(有)
・松井織物(株)
・(株)ENGI
※順不同

問合せ：本庁労働雇用政策課
【電話】426-3415"
岡山県倉敷市,2024.06.01,広報くらしき 2024年6月号,〔特集3〕6月5日は環境の日 6月は環境月間です,くらし,"6月は全国統一の環境月間です。国連では、1972年6月5日からスウェーデンのストックホルムで国連人間環境会議が開催されたことを記念して、6月5日を世界環境デーとしています。日本でも6月5日を環境の日、6月を環境月間としています。この機会に環境について考えてみませんか。

■「くらいふ」「ますたろう」のLINEアニメーションスタンプ配信中!
市の環境キャラクター「くらいふ」、下水道キャラクター「ますたろう」のLINEアニメーションスタンプを配信中です。環境メッセージが表示される新しいタイプのスタンプです。売り上げは、環境保全事業などに活用します。料金など詳しくは、市ホームページで確認を。

問合せ：本庁環境政策課
【電話】426-3391

■環境に関する情報満載のポータルサイト「くらエコ」
イベント情報をはじめ、環境に関する動画や、ごみの分別など、さまざまな情報を掲載しています。ぜひ利用してください。

問合せ：本庁環境政策課
【電話】426-3391

■高梁川流域生き物調査
住民参加型の生き物調査。今年度は身近な鳥の情報を募集します。高梁川流域圏7市3町全域で見つけた鳥の種類を、市ホームページから報告してください。見分け方など詳しくは、市ホームページで確認を。
調査期間：6月1日(土)?9月30日(月)

問合せ：本庁環境政策課
【電話】426-3391

■児島湖流域水質浄化実践活動の助成
児島湖流域の水質浄化に取り組む団体に助成金を交付します。活動実施前に相談してください。
対象となる活動：児島湖流域内の清掃活動・環境教育活動など
対象：児島湖流域内の協議会・子ども会など
申請方法：問い合わせ先にある申請書を提出

問合せ：本庁環境政策課
【電話】426-3391

■緑のカーテンの苗をプレゼント
市民の皆さんが育てたゴーヤ(ツルレイシ)の苗を配布します。先着100人(1世帯3株)で、なくなり次第終了
日時：6月5日(水)10時半?11時半
場所：環境学習センター正面玄関付近

問合せ：環境学習センター
【電話】440-5607

■瀬戸内海国立公園指定90周年記念「リフレッシュ瀬戸内」の参加者募集
「受け継ごう　きれいで豊かな　瀬戸の海」を合言葉に、海開きの前に沙美海水浴場で清掃活動をします。申し込み不要。現地集合・解散。軍手・ごみ袋は主催者が準備
日時：6月23日(日)8時?9時(少雨決行)
場所：沙美海岸西浜

問合せ：本庁企画経営室
【電話】426-3055

■沙美海岸西浜駐車場・東浜出入口の夜間閉め切り
沙美海岸西浜駐車場は通年、22時?翌朝7時の夜間使用を禁止しています。西浜駐車場・東浜出入口は下記の閉め切り期間中は車止めが設置され、車両の進入ができません。
閉め切り期間：6月7日(金)?9月6日(金)の22時?翌朝7時
場所：
・沙美海岸西浜駐車場…西側出入口2カ所・中央障がい者駐車場1カ所・東側出入口2カ所
・沙美海岸東浜…西側出入口1カ所・東側出入口1カ所

問合せ：
沙美海岸西浜駐車場の夜間締切…玉島支所建設課【電話】522-8115
沙美海岸東浜出入口の夜間締切…玉島支所産業課【電話】522-8114

■公共の場での夜間花火禁止
条例により、公園・学校・海岸など市内全ての公共の場所での夜間(22時?日の出)の花火は禁止されています。また、市内には夜間花火禁止区域があり、違反者には10万円以下の罰金が科せられる場合があります。近隣住民の迷惑にならないよう、ルールとマナーを守って花火を楽しみましょう。
禁止区域：酒津公園、沙美海岸西浜・東浜

問合せ：本庁環境政策課
【電話】426-3391"
岡山県倉敷市,2024.06.01,広報くらしき 2024年6月号,地域共生ガイドブック「きょうから明日(あす)へ」,くらし,"支え手・受け手の区別なく、共に生きる社会を目指して。
地域の支え合い活動の充実に向けて、地域共生ガイドブック「きょうから明日へ」を作成しました。年齢を重ねても、住み慣れた地域で自分らしく暮らし続けることができるよう、地域で役割や生きがいをもって活躍する個人や団体の取り組みを紹介しています。社会参加のきっかけづくりや地域活動を活性化するためのヒントもたくさん掲載しているので、ぜひ見てください。
配布場所：本庁地域包括ケア推進室、市社会福祉協議会各事務所、市ホームページ

問合せ：
本庁地域包括ケア推進室【電話】426-3417
市社会福祉協議会【電話】434-3301"
岡山県倉敷市,2024.06.01,広報くらしき 2024年6月号,マイナンバーカードが郵便局で申請できます!,くらし,"6月3日(月)から、一部の郵便局の窓口で、郵便局職員が申請書の記入方法の説明や、申請に必要となる顔写真の撮影をサポートします。まだマイナンバーカードの申請をしていない人や、カード更新のための有効期限通知書が届いた人は利用してください。カード更新の場合は、現在のマイナンバーカードと「マイナンバーカード・電子証明書有効期限通知書」を持参してください。
カードの受け取りは、本庁・各支所のマイナンバーカードの窓口となります。

■実施郵便局
・倉敷酒津郵便局
・児島田の口郵便局
・児島塩生郵便局
・玉島天満郵便局
・玉島富田郵便局
・沙美郵便局
・穂井田郵便局
・倉敷北畝郵便局
・倉敷鶴の浦郵便局

問合せ：本庁市民課
【電話】426-3265"
岡山県倉敷市,2024.06.01,広報くらしき 2024年6月号,水島地区の複合施設について考えるワークショップの参加者募集,くらし,"3月に策定した水島地区公共施設再編整備基本構想に基づき、水島公民館・水島児童館・水島図書館を複合化した施設を整備する予定です。整備に当たっての市の考え方を聞いた後、グループに分かれて参加者同士で意見交換などをするワークショップを行います。

日時：7月6日(土)・21日(日)13時?16時
場所：ライフパーク倉敷
対象：市内に住民票があり、両日参加できる人
定員：30人
申込方法：6月28日(金)までに本紙10ページの二次元コードから電子申請か電話(市コールセンター【電話】426-3030)で。多数の場合は抽選

◇複合化を検討する施設
・水島児童館
・水島公民館
・水島図書館
(本紙10ページの地図参照)

問合せ：本庁公共施設再編整備支援室
【電話】426-3134"
岡山県倉敷市,2024.06.01,広報くらしき 2024年6月号,「3ベジメニュー」で抽選券をゲット!3ベジ推進店キャンペーン,イベント,"野菜を食べる3つの習慣「3ベジ」を推進する3ベジ推進店で3ベジメニューを注文すると、すてきな賞品が当たる抽選券がもらえます。詳しくは、市食育ポータルで。

期間：7月1日(月)?8月23日(金)
抽選日・会場：8月24日(土)・25日(日)、アリオ倉敷

■3ベジを身に付けて生活習慣病を予防!
1.ベジわん
一番最初に野菜を食べる

2.ベジもぐ
野菜をよくかんでゆっくり食べる

3.ベジもり
野菜を1日350g程度食べる

問合せ：市保健所健康づくり課食育推進係
【電話】434-9868"
