自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
神奈川県厚木市,2025.04.15,広報あつぎ 第1445号（2025年4月15日発行）,中学・高校生募集 ジュニアリーダーになろう,子育て,"地域のイベントなどを手伝うジュニアリーダーを募集します。子どもと大人の架け橋として活躍してみませんか。

対象：市内在住の中学1年?高校2年生
費用：400円(保険料)
主な活動：
・地域のクリスマス会や児童館のイベントなどの手伝い
・小学生対象のイベントの企画・運営
・市の事業(はたちのつどいや大道芸など)の手伝い
申込み：青少年課や市HPにある申込書と保険料を直接、青少年課へ。

■学校や年齢の違う友達ができた
ジュニアリーダーズクラブ
連絡協議会会長
廣瀬　ゆうさん(16)
小学生の頃に公民館のお祭りの手伝いをしたのが楽しくて加入しました。住んでいる地域だけでなく市全体のイベントにも関わるので、違う学校の友達や、先輩・後輩がたくさんできます。子どもたちをまとめたりもするので、活動を通じて人前で話すことがうまくなったと言われました。成長できるのも魅力の一つだと思います。みんな楽しく活動しているので、ぜひ一緒に楽しみましょう。

問合せ：青少年課
【電話】225-2580"
神奈川県厚木市,2025.04.15,広報あつぎ 第1445号（2025年4月15日発行）,広報あつぎをアプリやウェブで配信中,くらし,カタログポケットは10言語に対応。音声読み上げもできます。
神奈川県厚木市,2025.04.15,広報あつぎ 第1445号（2025年4月15日発行）,広報テレビ・ラジオ番組,くらし,"イベント情報や街の話題などを紹介

■ケーブルテレビ
▽AIC「あつぎ愛テレビ」
(1)12時?
(2)19時30分?
(3)22時45分?
(各15分)

■テレビ
▽tvk「猫のひたいほどワイド」
毎月第1・3月曜、13時ごろ(3分程度)

▽tvkデータ放送
リモコンのdボタンを押して情報をチェック

■ラジオ
▽FMヨコハマ「ラブリーデイ」(84.7MHz)
毎月第1・3火曜、9時35分ごろ(3分程度)

他にもエックスやインスタグラムなどで情報を発信中
詳しくは「厚木市　ソーシャルメディア」で検索"
神奈川県厚木市,2025.04.15,広報あつぎ 第1445号（2025年4月15日発行）,催し,イベント,"■神奈川工科大学厚木市子ども科学館の催し
□字幕付きプラネタリウム「宇宙への旅」
4月19日、13時30分?14時15分。日本語字幕とナレーション付きの番組。定員90人。200円(中学生以下50円)。
申込み：当日9時から観覧券を販売。

□アロマプラネタリウム・春「大人のための癒しの時間」
4月19日、18?19時。アロマと安らぎの音楽などを楽しむ。15歳以上90人(中学生は除く)。200円。
申込み：当日9時から観覧券を販売。

□プラネタリウム特別番組「銀河クルージング」
4月27日、13時30分?14時10分。双眼鏡で銀河や星団を楽しむ。定員90人。200円(中学生以下50円)。
申込み：当日9時から観覧券を販売。

□ミニ工作教室「コロリン」
5月11日、(1)13時40分?(2)14時30分?(各回30分)。斜面を転がるおもちゃを作る。定員各回24人(付き添いの方も要予約)。無料。
申込み：5月3日(市外の方は4日)9時から電話で受け付け。

□おもしろ実験「酸性・アルカリ性を調べよう」
5月18日、(1)10時30分?(2)14時?(各回45分)。植物を使い、身近な物の性質を調べる。小学生以上各回10人(付き添いの方も要予約)。無料。
申込み：5月10日(市外の方は11日)9時から電話で受け付け。

□プラネタリウム特別投影「きらきらタイム」
水曜、11時?11時30分。満天の星の下、手遊び歌や童謡を楽しむ。定員90人。200円(中学生以下50円)。
申込み：当日9時から観覧券を販売。

□昼寝タリウム
木曜、12時15分?12時45分。満天の星の下、ゆったりと過ごす。定員90人。200円(中学生以下50円)。
申込み：当日9時から観覧券を販売。

いずれも会場、問い合わせは子ども科学館。先着順。
【電話】221-4152

■七沢自然ふれあいセンターの催し
□大人のための外遊びクラブ・簡単野外調理・野山あそび
6月1日、10?15時。七沢自然ふれあいセンター。ホイル焼き・燻製(くんせい)などの野外炊事、野山遊び、樹脂でアクセサリー作り。市内在住在勤在学の18歳以上30人(高校生不可)。2500円。講座予約システム(インターネットで申し込み可)。

◇ななさわ森のようちえん・出張!森のたんけん隊
6月4日、14時?16時30分。厚木青少年広場他。川探検、自然遊びなど。市内在住の3?6歳の未就学児20人。500円。講座予約システム(インターネットで申し込み可)。

○ななさわ田んぼクラブ
6月15日、7月27日、10月12日、12月14日。10時?15時30分(雨天延期)。七沢自然ふれあいセンター他。田植え、草取り、かかし作り、稲刈り体験、収穫祭など。市内在住の親子60人。4500円(2歳以下180円)。講座予約システム(インターネットで申し込み可)。

△ななさわ整備隊
5月以降の第2土曜(全11回)、10?15時。七沢自然ふれあいセンター。センターの手入れ、看板作りなど。市内在住在勤在学の18歳以上各回10人(高校生不可)。100円。

いずれも費用は材料費、保険料。
申込み：5月□1日○15日まで△各回1週間前までに七沢自然ふれあいセンターへ。◇5月1〜14日に講座予約システムへ。□○は抽選、◇△は先着順。

問合せ：七沢自然ふれあいセンター
【電話】248-3500。

■厚木なかちょう大通り商店街落語会
4月26日、11時?12時30分。あつぎ市民交流プラザ。出演は三遊亭ぽん太。定員80人。800円。
申込み：不要。先着順。

問合せ：厚木なかちょう大通り商店街振興組合
【電話】225-3500。

■あつぎつつじの丘公園ライトアップandマルシェ
4月26・27日、11?20時。あつぎつつじの丘公園。マルシェとツツジのライトアップを楽しむ。無料。
申込み：不要。

問合せ：市観光協会
【電話】240-1220。

■相模川ローズガーデンフェスティバル
5月17日、10?16時。相模川ローズガーデン。ミニコンサートや模擬店など。

問合せ：県央経営者会
【電話】296-7010。

■観光ボランティアガイド協会の催し
□春の恩曽川ハイキング
4月28日、9時15分?15時。ガイドとぼうさいの丘公園やこいのぼりが上がる恩曽川沿いを歩く。

◇妻田薬師から三田の史跡、文化財を巡る
5月8日、9時30分?12時30分。ガイドと妻田薬師や三田の史跡、文化財を訪ねる。

いずれも定員25人。500円(保険料・資料代)。
申込み：4月□17?23日◇18?25日に東丹沢七沢観光案内所【電話】248-1102へ。先着順。

■厚木混声合唱団定期演奏会
5月25日、15?17時。文化会館。合唱の演奏。定員1370人。無料。
申込み：不要。優待席(定員30人)を希望する場合は、4月15日から直接、文化魅力創造課【電話】225-2508へ。先着順。

問合せ：厚木合唱連盟・飯塚
【電話】291-1787。

■厚木ギターアンサンブル定期演奏会
5月6日、13?16時。文化会館。クラシックギターの演奏会。定員20人。
申込み：4月21日から直接、文化魅力創造課【電話】225-2508へ。先着順。

問合せ：厚木ギターアンサンブル事務局・冨田
【電話】221-4015。"
神奈川県厚木市,2025.04.15,広報あつぎ 第1445号（2025年4月15日発行）,講座(1),講座,"■救急救命講習会
□応急手当普通救命講習会(小児・乳児対象)
5月7日、13時30分?16時30分。

○応急手当普通救命講習会
5月15日、9?12時。

いずれも消防本部。応急手当ての重要性、心肺蘇生法、自動体外式除細動器(AED)の取り扱いなど。市内在住在勤在学の中学生以上30人。無料。
申込み：4月15?23日に救急救命課【電話】223-9365へ。抽選。講座予約システム(インターネットで申し込み可)。

■フレイルチェック
5月27日、13時30分?15時30分。あつぎ市民交流プラザ。フレイル(加齢で筋力や心身の活力が低下した状態)の測定と対策を学ぶ。市内在住の65歳以上20人(既受講者を除く)。無料。
申込み：直接、電話またはハガキに講座名、〒住所、氏名、生年月日、電話番号を書き、4月28日(必着)までに〒243-8511地域包括ケア推進課【電話】225-2388へ。抽選。講座予約システム(インターネットで申し込み可)。

■マルチメディアボランティアのスマホ・パソコン無料講座
□手ほどき
5月1・8・15・17日。基本操作・アプリ・インターネットなどの個別相談。定員各回5人。

□スマートフォン講座
5月22日。カメラと写真アプリの使い方を学ぶ。定員8人。

□パソコン講座
5月29日。文書作成ソフトで文字入力や書体、書式などの基本を学ぶ。定員8人。

いずれも9時30分?11時30分。あつぎ市民交流プラザ。無料。
申込み：4月15日から各受講日の前日12時までにDX推進課【電話】225-2457へ。先着順。スマートフォン・パソコンをお持ちください。

■健康運動指導士による運動講座
6月2・13日、(1)9時30分?(2)10時45分?(各回45分)。保健福祉センター。健康運動指導士による正しい歩き方、腰痛・膝痛予防のための運動、おなか周りをスッキリさせる体操などの講習と実技。市内在住で要介護認定されていない18歳以上80人。無料。
申込み：5月9日までに健康医療課【電話】225-2201へ。抽選。講座予約システム(インターネットで申し込み可)。

■障がい児・者の健康スイミング教室
□健康スイミング教室
5月28日?6月25日の水曜。障害者手帳などを持つ中学生以上5人。1人で参加できない方は、18歳以上の介助者が必要。

□親子スイミング教室
5月30日?6月27日の金曜。障害者手帳などを持つ小学生以下と保護者5組。

いずれも14時50分?(全5回。各回60分)。ふれあいプラザ。無料。参加条件あり。
申込み：健康医療課や公民館、市HPにある申込書を直接または郵送、ファクス、Eメールで5月9日(必着)までに〒243-8511健康医療課【電話】225-2201【FAX】223-7066【メール】2250@city.atsugi.kanagawa.jpへ。抽選。"
神奈川県厚木市,2025.04.15,広報あつぎ 第1445号（2025年4月15日発行）,講座(2),講座,"■保護者セミナー「新しい環境に挑戦している子どもの居場所づくり」
5月14日、15時15分?16時45分。あつぎ市民交流プラザ。講話と情報交換。子どもの学校生活に不安がある保護者など25人。
申込み：4月15日?5月13日(託児希望者は4月28日まで)に青少年教育相談センター【電話】225-2520へ。先着順。

■あつぎ夢プロジェクト(市民協働提案事業)
□ロボットプログラミング講座
5月17日、13?15時。あつぎ市民交流プラザ。定員30人。1000円。抽選。

□太鼓体験講座
5月17日、17時?18時30分。中町会館。定員10人。無料。抽選。

○カラオケ大会予選会
6月14日、13時30分?15時30分。保健福祉センター。定員30人。1500円。抽選。入賞者3人は2026年2月のチャンピオン大会に出場。

申込み：ファクス・Eメールに氏名、電話番号、参加希望事業を書き、5月2日までにあつぎ夢プロジェクト事務局【FAX】294-0888【メール】yume.pro.atsugi@gmail.comへ。

問合せ：生涯学習課
【電話】225-2512。

■シニアのための初めてのギター体験講座
5月24・31日、6月7日(全3回)。15時?16時30分。厚木シティプラザ。初心者向けのグループレッスン。クラシックギターを持つ50歳以上15人。860円(テキスト代)。
申込み：4月15日から厚木ギターアンサンブル・冨田【電話】221-4015へ。先着順。

■スポーツ協会の教室
□中学生サッカーアカデミー
4月22日、5月20日。19時?20時50分。ツユキ及川球技場。サッカーチームに所属する市内在住在学の中学生各回20人。各回500円。

□ジュニアソフトテニス教室
5月10・17・24・31日(全4回)、9時30分?11時30分。南毛利スポーツセンター。基礎技術の講習。市内在住在学の小学生60人。1500円。

○初・中級テニス教室
5月14・16・21・23・28・30日(全6回)、19時?20時45分。南毛利スポーツセンター。基礎技術の講習。市内在住在勤在学の方50人(小・中学生を除く)。3000円。

□タグラグビー教室
5月17・24・31日(全3回)、10?12時。東町スポーツセンター。基礎技術の講習。市内在住在勤在学の小学生以上30人。600円。

□リズムトレーニングアカデミー
6月5日、(1)17時30分?(2)19時?(各回60分)。南毛利スポーツセンター。市内在住の(1)小学生(2)中学生各回10人。500円。

□中学生ソフトテニスアカデミー
6月5・6日(全2回)、19時?20時50分。南毛利スポーツセンター。市内在住在学の中学生15人。5日はリズムトレーニングに参加。1000円。

いずれも
申込み：ハガキ、ファクス、Eメールに教室名、〒住所、氏名(ふりがな)、年齢(□は学年も)、電話番号を書き、4月25日(必着)までに、〒243-0039温水西1-27-1スポーツ協会【電話】247-7212【FAX】248-7151【メール】info@atsugi-sports.comへ。抽選。

■JAあつぎの講座
□食べて疲労回復!お酢の料理講習会
6月6日、9時30分?12時。調味酢を使った料理を作る。1100円。

□食べて筋力アップ!手軽にたんぱく質ごはん講習会
6月11日、10時30分?13時。たんぱく質が手軽に取れる料理を作る。1600円。

いずれもJAあつぎ本所。対象は市内・清川村在住の18歳以上24人。費用は材料費他。
申込み：5月1?13日にJAあつぎ【電話】221-6881へ。抽選。"
神奈川県厚木市,2025.04.15,広報あつぎ 第1445号（2025年4月15日発行）,子育て,子育て,"■中央図書館の催し
□おひざにだっこのおはなし会
4月23・24日、(1)10時30分?(2)11時30分?(各回30分)。歌・手遊び、人形劇、紙芝居の読み聞かせなど。1?4歳程度の幼児と保護者。
申込み：不要。

□ブックスタート
(1)4月26日、10時30分?11時30分。中央図書館
(2)5月21日、10時30分?11時30分。アミューあつぎ。
読み聞かせの方法や年齢に応じた絵本を5分程度で紹介し、1冊進呈。市内在住で2024年4月2日以降に生まれた赤ちゃんと保護者(赤ちゃん1人1回)。生後4カ月頃からが最適。母子健康手帳をお持ちください。
申込み：不要。事前に予約し、第2・3木曜の11?12時、14?15時に中央図書館でも可
絵本などのプレゼントのみ：
(1)中央図書館…9?17時
(2)依知北・睦合北・小鮎・玉川・相川・森の里・睦合西公民館の図書室…10時?12時30分、13時30分?17時
(3)荻野・南毛利公民館の図書室…10?17時
(4)移動図書館わかあゆ号…巡回時。
母子健康手帳をお持ちください。

□おはなし会
5月3・4・10・11・17・18・24・25・31日、14時?14時30分。素話や絵本と紙芝居の読み聞かせなど。4歳?小学2年生程度。
申込み：不要。

□こどもえいがかい
5月5日、(1)11時?11時30分(2)14時?14時55分。(1)どろんこハリー「どろんこハリー」「いもむしとおたまじゃくし」、空飛ぶネズミ(2)「注文の多い料理店」「小公女セーラ」の上映。3歳以上各回50人(幼児は保護者同伴)。
申込み：不要。先着順。

いずれも中央図書館。無料。

問合せ：中央図書館
【電話】223-0033。

■ベビーマッサージ
5月(1)9日(2)21日、(1)13時?(2)10時30分?(各回60分)。あつぎ市民交流プラザ。オイルを使ったマッサージで赤ちゃんとの関わり方を学ぶ。市内在住の保護者15人(生後1?6カ月の子ども同伴。保護者は1組2人まで)。300円(オイル代)。
申込み：(1)4月16?28日(2)4月30日?5月12日に子育て支援センター【電話】225-2922へ。抽選。講座予約システム(インターネットで申し込み可)。

■親子ふれあい遊び
□2歳児
5月13日、10時30分?。市内在住の2歳児と保護者15組。

○7カ月?歩き始めの子ども
5月15・29日、13時30分?。市内在住の保護者各回15人(生後7カ月?歩き始めの子ども同伴)。

◇1歳児
5月23日、10時30分?。市内在住の1歳児と保護者15組。

いずれも各回50分。あつぎ市民交流プラザ。親子で触れ合い遊びを楽しむ。無料。保護者は1組2人まで。
申込み：□4月1?30日◇4月8日?5月14日○4月14日?5月6日に子育て支援センター【電話】225-2922へ。抽選。講座予約システム(インターネットで申し込み可)。

■スーパーエンジョイタイム・みんなであそぼう
5月24日、10時?11時30分。保健福祉センター。親子で運動遊びを楽しむ。市内在住の2歳以上の未就学児と保護者20組。1組100円。
申込み：4月15日?5月14日に子育て支援センター【電話】225-2922へ。抽選。講座予約システム(インターネットで申し込み可)。

■一緒に伸ばす赤ちゃんの発達
5月20日、10時?11時30分。保健福祉センター。理学療法士による「こどもの発達を促す体を使った遊び」がテーマの講義と親子遊び。市内在住の7カ月?歩き始める前の子どもと保護者15組。無料。
申込み：5月1日までにこども家庭センター【電話】225-2922へ。抽選。

■子育てリフレッシュ講座
5月29日、10?12時。アミューあつぎ。ヨガ教室。市内在住で未就学児の保護者20人(託児あり。3カ月以上の子ども20人)。500円。
申込み：電話または子育て支援センターや市HPにある申込書を、4月15?30日(必着)に子育て支援センター【電話】225-2922へ。抽選。講座予約システム(インターネットで申し込み可)。"
神奈川県厚木市,2025.04.15,広報あつぎ 第1445号（2025年4月15日発行）,募集,しごと,"■市立病院の職員
市立病院の職員を募集します。
職種：社会福祉士
試験日：5月11日
対象：1991年4月2日以降生まれで、
(1)社会福祉士の免許を持つ
(2)2026年実施の国家試験で取得見込み
?いずれかに該当する方1人。
申込み：市立病院や市役所本庁舎、本厚木・愛甲石田駅連絡所、市立病院HPにある申込書を、直接または郵送で4月25日(必着)までに〒243-8588水引1-16-36病院総務課【電話】221-1570へ。詳細は受験案内に掲載。

■市立病院夏のインターンシップ参加者
日時：
(1)7月30日
(2)8月8日
8時40分?12時
場所：市立病院
内容：病院の紹介、看護体験
定員：看護学生各回20人。
申込み：5月30日までに市立病院HPから申し込み。抽選。

問合せ：病院総務課
【電話】221-1570。

■里地里山の保全ボランティア
地域の皆さんと棚田の保全や農業体験をする方を募集します。
活動日時：
・七沢…月1回程度。
・荻野…5?11月の5回程度
(いずれも土曜の午前)
内容：保全活動、田植え、草取り、稲刈り、収穫祭など。
申込み：電話またはEメールに〒住所、参加者全員の氏名、電話番号、希望の場所を書き、5月9日までに環境政策課【電話】225-2749【メール】3100@city.atsugi.kanagawa.jpへ。

■子ども育成推進委員会の委員
子ども育成条例の運用状況の点検や子ども・若者・子育ての政策推進に意見する委員を募集します。
対象：
(1)市内在住在勤在学の18歳以上
(2)平日昼間の会議に出席できる(年3回程度)
(3)他の審議会などの委員でない
(4)市の議員・職員でない
?の全てを満たす方2人
任期：6月?(2年間)
報酬：日額7800円(交通費含む)。
申込み：こども育成課や市HPにある申込書を、直接または郵送、Eメールで5月15日(必着)までに〒243-8511こども育成課【電話】225-2262【メール】2180@city.atsugi.kanagawa.jpへ。書類選考あり。

■農産物ブランド化事業の実施者
農産物のブランド化に取り組む事業者を募集します。
対象：市内で農業を営む団体または市内に主たる事務所があり継続的に事業を営む法人。
申込み：農業政策課や市HPにある申請書を、直接または郵送、Eメールで5月15日(消印有効)までに〒243-8511農業政策課【電話】225-2801【メール】3600@city.atsugi.kanagawa.jpへ。選考あり。

■文化芸術振興委員
条例の運用状況の点検や文化芸術の振興に意見する委員を募集します。
対象：
(1)市内在住在勤在学で応募日現在18歳以上
(2)平日昼間の会議(年3回程度)に出席できる
(3)他の審議会などの委員でない
(4)市の議員・職員でない
?の全てを満たす方3人
任期：6月?(2年間)
報酬：日額7800円(交通費含む)。
申込み：文化魅力創造課(あつぎ市民交流プラザ)や市HPにある申込書と小論文(400文字程度)を、直接または郵送、ファクス、Eメールで5月15日(必着)までに〒243-8511文化魅力創造課【電話】225-2508【FAX】225-3130【メール】8650@city.atsugi.kanagawa.jpへ。"
神奈川県厚木市,2025.04.15,広報あつぎ 第1445号（2025年4月15日発行）,お知らせ(1),くらし,"■市民協働提案事業の募集・市民活動推進補助金
□市民協働提案事業
地域の課題解決のため、市民と市が協働で実施する事業を募集します。
対象：
(1)市内に活動拠点がある
(2)3人以上の役員を置き、構成員の5人以上が市民
(3)運営に関する会則があり、適正に会計処理している
?の全てを満たす団体
負担額：上限200万円。

◇市民活動推進補助金
ボランティアなどの公益的な活動をする団体に、事業費の一部を補助します。
対象：
(1)不特定多数の市民の利益増進が目的
(2)市内に事務所や活動拠点がある
(3)構成員が3人以上
?の全てを満たす団体
補助額：対象経費の3分の2(上限15万円)。

いずれも負担・補助額は活動年数で異なる。
申込み：市HPなどで手引きを確認し、◇5月30日□6月13日までに市民協働推進課【電話】225-2101へ。□は5月30日までに事前相談が必要。

■就学援助制度
市・国・県立中等教育学校(前期課程)に通う児童・生徒がいる世帯(生活保護受給世帯は除く)で、援助が必要と認められる場合に、学用品費などの一部を支給します(年度ごとに要申請)。詳細は、新学期に学校から配られる案内または市HPに掲載。

問合せ：学務課
【電話】225-2650。

■中小企業等SDGs推進事業補助金
あつぎSDGsパートナーに登録または予定の中小企業が、SDGsの視点を踏まえた製品や技術を開発する経費の一部を補助します。
補助額：対象経費の3分の2以内(上限200万円、産学共同の場合は250万円)。
申込み：市HPにある申請書と必要書類を、郵送またはEメールで5月23日(必着)までに〒243-8511産業振興課【電話】225-2830【メール】3900@city.atsugi.kanagawa.jpへ。

■ごみ焼却場(市環境センター)の都市計画変更(廃止)素案に関する説明会
新たなごみ中間処理施設の建設に伴う、旧施設の都市計画の廃止に向けた説明会を開催します。
日時：5月17日、14?15時
場所：環境センター
定員：60人(手話通訳・要約筆記あり)。
申込み：電話またはファクス、Eメールに説明会名、〒住所、氏名(ふりがな)、電話番号を書き、4月18日?5月16日に都市計画課【電話】225-2400【FAX】222-8792【メール】4600@city.atsugi.kanagawa.jpへ。先着順。

■電子図書館で雑誌が読めます
4月から電子図書館で雑誌が読めるようになりました。掲載タイトルは200種類以上、同時に20人まで利用可。最新号の閲覧は中央図書館のみ。詳細は市HPに掲載。

問合せ：中央図書館
【電話】223-0033。

■軽自動車税(種別割)の納期限・減免
納税通知書を5月2日以降に発送します。納期限は6月2日。次の車両は、減免を受け付けます。
減免対象：
(1)障がい者または生計を共にする方が所有し運転
(2)障がい者のみで生活する方が所有し常時介護者が運転
(3)公益のために所有し使用
(4)障がい者が利用できる構造
((1)(2)は普通自動車減免を受けている方を除く)
?のいずれかに該当する車両。
申込み：6月2日までに直接、市民税課【電話】225-2012へ。審査あり。

■児童扶養手当・特別児童扶養手当の手当額が変更
物価の変動により、4月分からの手当額が改定されます。

□児童扶養手当
手当の全部を受けている方…1子目4万6690円、2子目以降加算1万1030円。
手当の一部を受けている方…1子目1万1010円?4万6680円、2子目以降加算5520円?1万1020円。

□特別児童扶養手当
1級…5万6800円。
2級…3万7830円。

いずれも児童1人の月額。支給月など詳しくは市HPに掲載。

問合せ：子育て給付課
【電話】225-2241。"
神奈川県厚木市,2025.04.15,広報あつぎ 第1445号（2025年4月15日発行）,お知らせ(2),くらし,"■公共施設の使用料の変更
10月1日から施設の使用料が変わります。
対象施設：荻野運動公園、あつぎこどもの森公園、厚木公園、若宮公園、厚木野球場、厚木テニスコート、玉川野球場、ツユキ及川球技場、東町スポーツセンター、南毛利スポーツセンター、猿ケ島スポーツセンター、学校施設の夜間照明・冷暖房設備。施設により備品の使用料も変更
変更日：10月1日?(学校施設の冷暖房設備使用料は7月1日?)。詳細は市HPに掲載。

問合せ：行政経営課
【電話】225-2160。

■松川サク工業賞受賞者
市内の大学・短期大学で工業系の学科を卒業した学生に対し、「松川サク工業賞」を贈りました。この賞は、相模ゴム工業の創業者で名誉市民の故・松川サクさんの寄付に基づき、工業の振興のために設けています(順不同・敬称略)。
※詳しくは本紙をご覧ください。

問合せ：産業振興課
【電話】225-2830。

■就学相談説明会
日時：5月8日、10時?11時30分
場所：保健福祉センター
対象：2026年4月に小学校に就学する幼児(19年4月2日?20年4月1日生まれ)で県立特別支援学校(小学部)、市立小学校の特別支援学級への就学を考えていて、子どもの成長や発達の状況を相談したい保護者
内容：入学までの就学相談の流れの説明と、個別相談会(5月14・15・16・19・20・21日)の予約受け付け(希望制)。
申込み：不要。

問合せ：教育指導課
【電話】225-2660。

■睦合西公民館長寿命化工事による一部業務の休止
休止内容・期間：
(1)貸館…7月?2026年2月
(2)各種証明書発行などセンター業務・図書室…11月?26年2月。

問合せ：睦合西公民館
【電話】243-5355。

■国民年金保険料学生納付特例申請を受け付け
学生で前年所得が一定基準額以下の方は、納付が猶予されます。
申込み：学生証または在学証明書、基礎年金番号の分かる書類を持ち、直接、国保年金課【電話】225-2121へ。日本年金機構から継続用ハガキが届いている方は、必要事項を書き投函。マイナポータルでの申請も可。(要利用登録)

問合せ：ねんきん加入者ダイヤル
【電話】0570-003-004。

■漏水調査に協力を
4月中旬?9月中旬に、道路や宅地内の漏水を調査します。調査員は腕章と身分証を付け、費用の請求や見積りの算出はしません。

問合せ：厚木水道営業所
【電話】224-1111。

■城山ダムの洪水対応演習
予定日：5月13・14日
内容：スピーカー放送、サイレンの吹鳴、電光表示の点灯などの訓練(演習に伴う放流はなし)。

問合せ：城山ダム管理事務所
【電話】042-782-2831。"
